yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin,DATETIME,SITE1,SITE2,SITE3,id,length_bin_id,FLAG_SITE,FLAG_AM_PM_PERIOD,FLAG_AM_PM_PERIOD_DISCREPANCIES,FLAG_NO_MATCHING_SAMPLE
2003,5,17,,SW MARGAREE,3,41,UPPER,AM,17,7.7,260,4,260,5/17/2003 0:00,41,,,2003051741,26,,,,
2003,5,17,,SW MARGAREE,3,41,UPPER,AM,17,7.7,265,5,265,5/17/2003 0:00,41,,,2003051741,26.5,,,,
2003,5,17,,SW MARGAREE,3,41,UPPER,AM,17,7.7,270,3,270,5/17/2003 0:00,41,,,2003051741,27,,,,
2003,5,17,,SW MARGAREE,3,41,UPPER,AM,17,7.7,275,3,275,5/17/2003 0:00,41,,,2003051741,27.5,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,225,1,225,5/17/2003 0:00,5,,,2003051705,22.5,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,230,1,230,5/17/2003 0:00,5,,,2003051705,23,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,240,2,240,5/17/2003 0:00,5,,,2003051705,24,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,245,44,245,5/17/2003 0:00,5,,,2003051705,24.5,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,250,67,250,5/17/2003 0:00,5,,,2003051705,25,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,255,58,255,5/17/2003 0:00,5,,,2003051705,25.5,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,260,63,260,5/17/2003 0:00,5,,,2003051705,26,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,265,47,265,5/17/2003 0:00,5,,,2003051705,26.5,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,270,34,270,5/17/2003 0:00,5,,,2003051705,27,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,275,12,275,5/17/2003 0:00,5,,,2003051705,27.5,,,,
2003,5,17,,SW MARGAREE,3,5,LOWER,PM,146,66.2,280,2,280,5/17/2003 0:00,5,,,2003051705,28,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,225,1,225,5/21/2003 0:00,25,,,2003052125,22.5,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,240,20,240,5/21/2003 0:00,25,,,2003052125,24,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,245,22,245,5/21/2003 0:00,25,,,2003052125,24.5,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,250,35,250,5/21/2003 0:00,25,,,2003052125,25,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,255,31,255,5/21/2003 0:00,25,,,2003052125,25.5,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,260,25,260,5/21/2003 0:00,25,,,2003052125,26,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,265,17,265,5/21/2003 0:00,25,,,2003052125,26.5,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,270,12,270,5/21/2003 0:00,25,,,2003052125,27,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,275,9,275,5/21/2003 0:00,25,,,2003052125,27.5,,,,
2003,5,21,,SW MARGAREE,4,25,LOWER,AM,85,38.6,280,1,280,5/21/2003 0:00,25,,,2003052125,28,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,235,4,235,5/22/2003 0:00,41,,,2003052241,23.5,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,240,23,240,5/22/2003 0:00,41,,,2003052241,24,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,245,19,245,5/22/2003 0:00,41,,,2003052241,24.5,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,250,27,250,5/22/2003 0:00,41,,,2003052241,25,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,255,15,255,5/22/2003 0:00,41,,,2003052241,25.5,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,260,11,260,5/22/2003 0:00,41,,,2003052241,26,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,265,18,265,5/22/2003 0:00,41,,,2003052241,26.5,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,270,2,270,5/22/2003 0:00,41,,,2003052241,27,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,275,4,275,5/22/2003 0:00,41,,,2003052241,27.5,,,,
2003,5,22,,SW MARGAREE,4,41,UPPER,AM,58,26.3,280,1,280,5/22/2003 0:00,41,,,2003052241,28,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,215,1,215,5/22/2003 0:00,5,,,2003052205,21.5,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,235,5,235,5/22/2003 0:00,5,,,2003052205,23.5,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,240,17,240,5/22/2003 0:00,5,,,2003052205,24,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,245,22,245,5/22/2003 0:00,5,,,2003052205,24.5,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,250,32,250,5/22/2003 0:00,5,,,2003052205,25,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,255,40,255,5/22/2003 0:00,5,,,2003052205,25.5,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,260,23,260,5/22/2003 0:00,5,,,2003052205,26,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,265,17,265,5/22/2003 0:00,5,,,2003052205,26.5,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,270,9,270,5/22/2003 0:00,5,,,2003052205,27,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,275,2,275,5/22/2003 0:00,5,,,2003052205,27.5,,,,
2003,5,22,,SW MARGAREE,4,5,LOWER,PM,82,37.2,280,1,280,5/22/2003 0:00,5,,,2003052205,28,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,230,2,230,5/23/2003 0:00,26,,,3003052326,23,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,235,3,235,5/23/2003 0:00,26,,,3003052326,23.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,240,2,240,5/23/2003 0:00,26,,,3003052326,24,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,245,14,245,5/23/2003 0:00,26,,,3003052326,24.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,250,12,250,5/23/2003 0:00,26,,,3003052326,25,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,255,12,255,5/23/2003 0:00,26,,,3003052326,25.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,260,10,260,5/23/2003 0:00,26,,,3003052326,26,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,265,6,265,5/23/2003 0:00,26,,,3003052326,26.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,270,1,270,5/23/2003 0:00,26,,,3003052326,27,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,AM,30,13.6,275,2,275,5/23/2003 0:00,26,,,3003052326,27.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,225,2,225,5/23/2003 0:00,26,,,4003052326,22.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,230,1,230,5/23/2003 0:00,26,,,4003052326,23,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,235,9,235,5/23/2003 0:00,26,,,4003052326,23.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,240,21,240,5/23/2003 0:00,26,,,4003052326,24,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,245,18,245,5/23/2003 0:00,26,,,4003052326,24.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,250,23,250,5/23/2003 0:00,26,,,4003052326,25,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,255,19,255,5/23/2003 0:00,26,,,4003052326,25.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,260,15,260,5/23/2003 0:00,26,,,4003052326,26,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,265,2,265,5/23/2003 0:00,26,,,4003052326,26.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,270,1,270,5/23/2003 0:00,26,,,4003052326,27,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,275,1,275,5/23/2003 0:00,26,,,4003052326,27.5,,,,
2003,5,23,,SW MARGAREE,4,26,LOWER,PM,47,21.3,280,2,280,5/23/2003 0:00,26,,,4003052326,28,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,225,1,225,5/28/2003 0:00,5,,,2003052805,22.5,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,235,25,235,5/28/2003 0:00,5,,,2003052805,23.5,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,240,33,240,5/28/2003 0:00,5,,,2003052805,24,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,245,39,245,5/28/2003 0:00,5,,,2003052805,24.5,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,250,69,250,5/28/2003 0:00,5,,,2003052805,25,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,255,50,255,5/28/2003 0:00,5,,,2003052805,25.5,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,260,54,260,5/28/2003 0:00,5,,,2003052805,26,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,265,30,265,5/28/2003 0:00,5,,,2003052805,26.5,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,270,22,270,5/28/2003 0:00,5,,,2003052805,27,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,275,2,275,5/28/2003 0:00,5,,,2003052805,27.5,,,,
2003,5,28,,SW MARGAREE,5,5,LOWER,AM,142,64.4,280,2,280,5/28/2003 0:00,5,,,2003052805,28,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,230,2,230,5/28/2003 0:00,35,,,2003052835,23,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,235,30,235,5/28/2003 0:00,35,,,2003052835,23.5,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,240,57,240,5/28/2003 0:00,35,,,2003052835,24,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,245,52,245,5/28/2003 0:00,35,,,2003052835,24.5,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,250,46,250,5/28/2003 0:00,35,,,2003052835,25,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,255,41,255,5/28/2003 0:00,35,,,2003052835,25.5,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,260,48,260,5/28/2003 0:00,35,,,2003052835,26,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,265,31,265,5/28/2003 0:00,35,,,2003052835,26.5,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,270,2,270,5/28/2003 0:00,35,,,2003052835,27,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,275,9,275,5/28/2003 0:00,35,,,2003052835,27.5,,,,
2003,5,28,,SW MARGAREE,5,35,UPPER,PM,144,65.3,280,1,280,5/28/2003 0:00,35,,,2003052835,28,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,215,2,215,5/29/2003 0:00,26,,,2003052926,21.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,225,2,225,5/29/2003 0:00,26,,,2003052926,22.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,230,20,230,5/29/2003 0:00,26,,,2003052926,23,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,235,57,235,5/29/2003 0:00,26,,,2003052926,23.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,240,83,240,5/29/2003 0:00,26,,,2003052926,24,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,245,49,245,5/29/2003 0:00,26,,,2003052926,24.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,250,54,250,5/29/2003 0:00,26,,,2003052926,25,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,255,32,255,5/29/2003 0:00,26,,,2003052926,25.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,260,24,260,5/29/2003 0:00,26,,,2003052926,26,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,265,10,265,5/29/2003 0:00,26,,,2003052926,26.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,270,5,270,5/29/2003 0:00,26,,,2003052926,27,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,275,1,275,5/29/2003 0:00,26,,,2003052926,27.5,,,,
2003,5,29,,SW MARGAREE,5,26,LOWER,AM,143,64.9,280,1,280,5/29/2003 0:00,26,,,2003052926,28,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,225,2,225,5/30/2003 0:00,41,,,2003053041,22.5,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,230,26,230,5/30/2003 0:00,41,,,2003053041,23,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,235,28,235,5/30/2003 0:00,41,,,2003053041,23.5,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,240,71,240,5/30/2003 0:00,41,,,2003053041,24,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,245,64,245,5/30/2003 0:00,41,,,2003053041,24.5,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,250,50,250,5/30/2003 0:00,41,,,2003053041,25,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,255,34,255,5/30/2003 0:00,41,,,2003053041,25.5,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,260,27,260,5/30/2003 0:00,41,,,2003053041,26,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,265,17,265,5/30/2003 0:00,41,,,2003053041,26.5,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,270,11,270,5/30/2003 0:00,41,,,2003053041,27,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,275,3,275,5/30/2003 0:00,41,,,2003053041,27.5,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,280,1,280,5/30/2003 0:00,41,,,2003053041,28,,,,
2003,5,30,,SW MARGAREE,5,41,UPPER,AM,139,63,285,1,285,5/30/2003 0:00,41,,,2003053041,28.5,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,225,2,225,5/31/2003 0:00,38,,,2003053138,22.5,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,230,34,230,5/31/2003 0:00,38,,,2003053138,23,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,235,44,235,5/31/2003 0:00,38,,,2003053138,23.5,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,240,65,240,5/31/2003 0:00,38,,,2003053138,24,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,245,49,245,5/31/2003 0:00,38,,,2003053138,24.5,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,250,51,250,5/31/2003 0:00,38,,,2003053138,25,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,255,29,255,5/31/2003 0:00,38,,,2003053138,25.5,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,260,29,260,5/31/2003 0:00,38,,,2003053138,26,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,265,18,265,5/31/2003 0:00,38,,,2003053138,26.5,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,270,1,270,5/31/2003 0:00,38,,,2003053138,27,,,,
2003,5,31,,SW MARGAREE,5,38,UPPER,AM,139,63,275,1,275,5/31/2003 0:00,38,,,2003053138,27.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,225,1,225,6/4/2003 0:00,35,,,2003060435,22.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,230,2,230,6/4/2003 0:00,35,,,2003060435,23,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,235,75,235,6/4/2003 0:00,35,,,2003060435,23.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,240,87,240,6/4/2003 0:00,35,,,2003060435,24,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,245,49,245,6/4/2003 0:00,35,,,2003060435,24.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,250,44,250,6/4/2003 0:00,35,,,2003060435,25,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,255,26,255,6/4/2003 0:00,35,,,2003060435,25.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,260,27,260,6/4/2003 0:00,35,,,2003060435,26,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,265,2,265,6/4/2003 0:00,35,,,2003060435,26.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,270,6,270,6/4/2003 0:00,35,,,2003060435,27,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,275,1,275,6/4/2003 0:00,35,,,2003060435,27.5,,,,
2003,6,4,,SW MARGAREE,6,35,UPPER,AM,131,59.4,280,1,280,6/4/2003 0:00,35,,,2003060435,28,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,225,1,225,6/4/2003 0:00,38,,,2003060438,22.5,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,230,57,230,6/4/2003 0:00,38,,,2003060438,23,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,235,50,235,6/4/2003 0:00,38,,,2003060438,23.5,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,240,78,240,6/4/2003 0:00,38,,,2003060438,24,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,245,39,245,6/4/2003 0:00,38,,,2003060438,24.5,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,250,37,250,6/4/2003 0:00,38,,,2003060438,25,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,255,32,255,6/4/2003 0:00,38,,,2003060438,25.5,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,260,42,260,6/4/2003 0:00,38,,,2003060438,26,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,270,16,270,6/4/2003 0:00,38,,,2003060438,27,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,280,1,280,6/4/2003 0:00,38,,,2003060438,28,,,,
2003,6,4,,SW MARGAREE,6,38,UPPER,PM,147,66.7,285,1,285,6/4/2003 0:00,38,,,2003060438,28.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,215,1,215,6/5/2003 0:00,38,,,2003060538,21.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,220,1,220,6/5/2003 0:00,38,,,2003060538,22,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,225,10,225,6/5/2003 0:00,38,,,2003060538,22.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,230,28,230,6/5/2003 0:00,38,,,2003060538,23,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,235,36,235,6/5/2003 0:00,38,,,2003060538,23.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,240,74,240,6/5/2003 0:00,38,,,2003060538,24,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,245,55,245,6/5/2003 0:00,38,,,2003060538,24.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,250,40,250,6/5/2003 0:00,38,,,2003060538,25,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,255,25,255,6/5/2003 0:00,38,,,2003060538,25.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,260,14,260,6/5/2003 0:00,38,,,2003060538,26,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,265,15,265,6/5/2003 0:00,38,,,2003060538,26.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,270,5,270,6/5/2003 0:00,38,,,2003060538,27,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,275,1,275,6/5/2003 0:00,38,,,2003060538,27.5,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,280,1,280,6/5/2003 0:00,38,,,2003060538,28,,,,
2003,6,5,,SW MARGAREE,6,38,UPPER,AM,126,57.2,285,1,285,6/5/2003 0:00,38,,,2003060538,28.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,210,1,210,6/5/2003 0:00,5,,,2003060505,21,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,220,1,220,6/5/2003 0:00,5,,,2003060505,22,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,225,62,225,6/5/2003 0:00,5,,,2003060505,22.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,235,66,235,6/5/2003 0:00,5,,,2003060505,23.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,240,80,240,6/5/2003 0:00,5,,,2003060505,24,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,245,23,245,6/5/2003 0:00,5,,,2003060505,24.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,250,46,250,6/5/2003 0:00,5,,,2003060505,25,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,255,22,255,6/5/2003 0:00,5,,,2003060505,25.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,260,2,260,6/5/2003 0:00,5,,,2003060505,26,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,265,7,265,6/5/2003 0:00,5,,,2003060505,26.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,270,1,270,6/5/2003 0:00,5,,,2003060505,27,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,275,2,275,6/5/2003 0:00,5,,,2003060505,27.5,,,,
2003,6,5,,SW MARGAREE,6,5,LOWER,PM,123,55.8,280,1,280,6/5/2003 0:00,5,,,2003060505,28,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,220,1,220,6/6/2003 0:00,25,,,2003060625,22,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,225,10,225,6/6/2003 0:00,25,,,2003060625,22.5,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,230,23,230,6/6/2003 0:00,25,,,2003060625,23,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,235,35,235,6/6/2003 0:00,25,,,2003060625,23.5,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,240,61,240,6/6/2003 0:00,25,,,2003060625,24,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,245,44,245,6/6/2003 0:00,25,,,2003060625,24.5,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,250,23,250,6/6/2003 0:00,25,,,2003060625,25,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,255,9,255,6/6/2003 0:00,25,,,2003060625,25.5,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,260,19,260,6/6/2003 0:00,25,,,2003060625,26,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,265,7,265,6/6/2003 0:00,25,,,2003060625,26.5,,,,
2003,6,6,,SW MARGAREE,6,25,LOWER,AM,96,43.5,270,5,270,6/6/2003 0:00,25,,,2003060625,27,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,215,1,215,6/6/2003 0:00,41,,,2003060641,21.5,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,225,2,225,6/6/2003 0:00,41,,,2003060641,22.5,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,230,68,230,6/6/2003 0:00,41,,,2003060641,23,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,235,45,235,6/6/2003 0:00,41,,,2003060641,23.5,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,240,82,240,6/6/2003 0:00,41,,,2003060641,24,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,245,40,245,6/6/2003 0:00,41,,,2003060641,24.5,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,250,33,250,6/6/2003 0:00,41,,,2003060641,25,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,255,14,255,6/6/2003 0:00,41,,,2003060641,25.5,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,260,14,260,6/6/2003 0:00,41,,,2003060641,26,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,265,1,265,6/6/2003 0:00,41,,,2003060641,26.5,,,,
2003,6,6,,SW MARGAREE,6,41,UPPER,PM,111,50.3,270,7,270,6/6/2003 0:00,41,,,2003060641,27,,,,
2003,6,7,,SW MARGAREE,6,26,LOWER,AM,149,67.6,210,1,210,6/7/2003 0:00,26,,,2003060726,21,,,,
2003,6,7,,SW MARGAREE,6,26,LOWER,AM,149,67.6,215,1,215,6/7/2003 0:00,26,,,2003060726,21.5,,,,
2003,6,7,,SW MARGAREE,6,26,LOWER,AM,149,67.6,225,2,225,6/7/2003 0:00,26,,,2003060726,22.5,,,,
2003,6,7,,SW MARGAREE,6,26,LOWER,AM,149,67.6,230,32,230,6/7/2003 0:00,26,,,2003060726,23,,,,
