"id","old_id"
37264,"1998052738"
37265,"1998052741"
37266,"1998052747"
37267,"1998052748"
37268,"1998052749"
37269,"1998052751"
37270,"1998052764"
37271,"1998052805"
37272,"1998052811"
37273,"1998052812"
37274,"1998052815"
37275,"1998052817"
37276,"1998052825"
37277,"1998052826"
37278,"1998052827"
37279,"1998052828"
37280,"1998052831"
37281,"1998052833"
37282,"1998052834"
37283,"1998052835"
37284,"1998052837"
37285,"1998052838"
37286,"1998052841"
37287,"1998052848"
37288,"1998052849"
37289,"1998052851"
37290,"1998052864"
37291,"1998052902"
37292,"1998052905"
37293,"1998052912"
37294,"1998052915"
37295,"1998052917"
37296,"1998052925"
37297,"1998052926"
37298,"1998052927"
37299,"1998052928"
37300,"1998052931"
37301,"1998052933"
37302,"1998052934"
37303,"1998052935"
37304,"1998052937"
37305,"1998052938"
37306,"1998052941"
37307,"1998052947"
37308,"1998052948"
37309,"1998052949"
37310,"1998052951"
37311,"1998052964"
37312,"1998053002"
37313,"1998053005"
37314,"1998053012"
37315,"1998053015"
37316,"1998053017"
37317,"1998053025"
37318,"1998053026"
37319,"1998053027"
37320,"1998053028"
37321,"1998053031"
37322,"1998053033"
37323,"1998053034"
37324,"1998053035"
37325,"1998053037"
37326,"1998053038"
37327,"1998053041"
37328,"1998053047"
37329,"1998053048"
37330,"1998053049"
37331,"1998053051"
37332,"1998053064"
37333,"1998060302"
37334,"1998060305"
37335,"1998060312"
37336,"1998060315"
37337,"1998060317"
37338,"1998060325"
37339,"1998060326"
37340,"1998060327"
37341,"1998060328"
37342,"1998060331"
37343,"1998060333"
37344,"1998060334"
37345,"1998060335"
37346,"1998060337"
37347,"1998060338"
37348,"1998060341"
37349,"1998060347"
37350,"1998060348"
37351,"1998060349"
37352,"1998060351"
37353,"1998060364"
37354,"1998060402"
37355,"1998060405"
37356,"1998060412"
37357,"1998060415"
37358,"1998060417"
37359,"1998060425"
37360,"1998060426"
37361,"1998060427"
37362,"1998060433"
37363,"1998060435"
37364,"1998060437"
37365,"1998060438"
37366,"1998060441"
37367,"1998060447"
37368,"1998060448"
37369,"1998060449"
37370,"1998060451"
37371,"1998060464"
37372,"1998060502"
37373,"1998060512"
37374,"1998060515"
37375,"1998060517"
37376,"1998060531"
37377,"1998060533"
37378,"1998060535"
37379,"1998060537"
37380,"1998060538"
37381,"1998060541"
37382,"1998060547"
37383,"1998060548"
37384,"1998060549"
37385,"1998060551"
37386,"1998060564"
37387,"1998060602"
37388,"1998060605"
37389,"1998060612"
37390,"1998060615"
37391,"1998060617"
37392,"1998060626"
37393,"1998060635"
37394,"1998060637"
37395,"1998060638"
37396,"1998060641"
37397,"1998060647"
37398,"1998060648"
37399,"1998060649"
37400,"1998060651"
37401,"1998061005"
37402,"1998061012"
37403,"1998061015"
37404,"1998061017"
37405,"1998061025"
37406,"1998061026"
37407,"1998061037"
37408,"1998061041"
37409,"1998061048"
37410,"1998061049"
37411,"1998061051"
37412,"1998061105"
37413,"1998061115"
37414,"1998061117"
37415,"1998061126"
37416,"1998061137"
37417,"1998061141"
37418,"1998061205"
37419,"1998061212"
37420,"1998061215"
37421,"1998061217"
37422,"1998061225"
37423,"1998061226"
37424,"1998061237"
37425,"1998061241"
37426,"1998061305"
37427,"1998061315"
37428,"1998061317"
37429,"1998061326"
37430,"1998061337"
37431,"1998061341"
37432,"1998061705"
37433,"1998061715"
37434,"1998061717"
37435,"1998061741"
37436,"1998061805"
37437,"1998061815"
37438,"1998061817"
37439,"1998061841"
37440,"1998061905"
37441,"1998061915"
37442,"1998061917"
37443,"1998061941"
37444,"1998062015"
37445,"1998062017"
37446,"1998062041"
37447,"1999050126"
37448,"1999050505"
37449,"1999050512"
37450,"1999050515"
37451,"1999050517"
37452,"1999050525"
37453,"1999050526"
37454,"1999050531"
37455,"1999050533"
37456,"1999050534"
37457,"1999050535"
37458,"1999050541"
37459,"1999050547"
37460,"1999050548"
37461,"1999050549"
37462,"1999050564"
37463,"1999050605"
37464,"1999050612"
37465,"1999050615"
37466,"1999050617"
37467,"1999050625"
37468,"1999050626"
37469,"1999050627"
37470,"1999050631"
37471,"1999050633"
37472,"1999050634"
37473,"1999050641"
37474,"1999050647"
37475,"1999050648"
37476,"1999050649"
37477,"1999050664"
37478,"1999050705"
37479,"1999050712"
37480,"1999050715"
37481,"1999050717"
37482,"1999050725"
37483,"1999050726"
37484,"1999050727"
37485,"1999050731"
37486,"1999050733"
37487,"1999050734"
37488,"1999050735"
37489,"1999050738"
37490,"1999050741"
37491,"1999050747"
37492,"1999050748"
37493,"1999050749"
37494,"1999050764"
37495,"1999050805"
37496,"1999050811"
37497,"1999050812"
37498,"1999050815"
37499,"1999050817"
37500,"1999050825"
37501,"1999050826"
37502,"1999050827"
37503,"1999050831"
37504,"1999050833"
37505,"1999050834"
37506,"1999050835"
37507,"1999050838"
37508,"1999050841"
37509,"1999050847"
37510,"1999050848"
37511,"1999050849"
37512,"1999050864"
37513,"1999051205"
37514,"1999051212"
37515,"1999051215"
37516,"1999051217"
37517,"1999051225"
37518,"1999051226"
37519,"1999051227"
37520,"1999051228"
37521,"1999051231"
37522,"1999051233"
37523,"1999051234"
37524,"1999051235"
37525,"1999051238"
37526,"1999051241"
37527,"1999051247"
37528,"1999051248"
37529,"1999051249"
37530,"1999051251"
37531,"1999051264"
37532,"1999051267"
37533,"1999051305"
37534,"1999051312"
37535,"1999051315"
37536,"1999051317"
37537,"1999051325"
37538,"1999051326"
37539,"1999051327"
37540,"1999051328"
37541,"1999051331"
37542,"1999051333"
37543,"1999051334"
37544,"1999051335"
37545,"1999051338"
37546,"1999051341"
37547,"1999051347"
37548,"1999051348"
37549,"1999051349"
37550,"1999051351"
37551,"1999051364"
37552,"1999051367"
37553,"1999051405"
37554,"1999051412"
37555,"1999051415"
37556,"1999051417"
37557,"1999051425"
37558,"1999051426"
37559,"1999051427"
37560,"1999051428"
37561,"1999051431"
37562,"1999051433"
37563,"1999051434"
37564,"1999051435"
37565,"1999051438"
37566,"1999051441"
37567,"1999051447"
37568,"1999051448"
37569,"1999051449"
37570,"1999051451"
37571,"1999051464"
37572,"1999051467"
37573,"1999051502"
37574,"1999051505"
37575,"1999051512"
37576,"1999051515"
37577,"1999051517"
37578,"1999051525"
37579,"1999051526"
37580,"1999051527"
37581,"1999051528"
37582,"1999051531"
37583,"1999051533"
37584,"1999051534"
37585,"1999051535"
37586,"1999051538"
37587,"1999051541"
37588,"1999051547"
37589,"1999051548"
37590,"1999051549"
37591,"1999051560"
37592,"1999051564"
37593,"1999051567"
37594,"1999051902"
37595,"1999051905"
37596,"1999051911"
37597,"1999051912"
37598,"1999051915"
37599,"1999051917"
37600,"1999051925"
37601,"1999051926"
37602,"1999051927"
37603,"1999051928"
37604,"1999051931"
37605,"1999051934"
37606,"1999051935"
37607,"1999051938"
37608,"1999051941"
37609,"1999051947"
37610,"1999051948"
37611,"1999051949"
37612,"1999051951"
37613,"1999051960"
37614,"1999051964"
37615,"1999051967"
37616,"1999052002"
37617,"1999052005"
37618,"1999052012"
37619,"1999052015"
37620,"1999052017"
37621,"1999052025"
37622,"1999052026"
37623,"1999052027"
37624,"1999052028"
37625,"1999052031"
37626,"1999052033"
37627,"1999052034"
37628,"1999052035"
37629,"1999052038"
37630,"1999052041"
37631,"1999052047"
37632,"1999052048"
37633,"1999052049"
37634,"1999052051"
37635,"1999052060"
37636,"1999052064"
37637,"1999052067"
37638,"1999052102"
37639,"1999052105"
37640,"1999052112"
37641,"1999052115"
37642,"1999052117"
37643,"1999052125"
37644,"1999052126"
37645,"1999052127"
37646,"1999052128"
37647,"1999052131"
37648,"1999052134"
37649,"1999052135"
37650,"1999052138"
37651,"1999052141"
37652,"1999052147"
37653,"1999052148"
37654,"1999052149"
37655,"1999052151"
37656,"1999052160"
37657,"1999052164"
37658,"1999052167"
37659,"1999052202"
37660,"1999052205"
37661,"1999052212"
37662,"1999052215"
37663,"1999052217"
37664,"1999052225"
37665,"1999052226"
37666,"1999052227"
37667,"1999052228"
37668,"1999052231"
37669,"1999052234"
37670,"1999052235"
37671,"1999052238"
37672,"1999052241"
37673,"1999052247"
37674,"1999052248"
37675,"1999052249"
37676,"1999052251"
37677,"1999052260"
37678,"1999052264"
37679,"1999052267"
37680,"1999052602"
37681,"1999052605"
37682,"1999052612"
37683,"1999052615"
37684,"1999052617"
37685,"1999052625"
37686,"1999052626"
37687,"1999052628"
37688,"1999052631"
37689,"1999052634"
37690,"1999052635"
37691,"1999052638"
37692,"1999052641"
37693,"1999052647"
37694,"1999052648"
37695,"1999052649"
37696,"1999052651"
37697,"1999052660"
37698,"1999052664"
37699,"1999052667"
37700,"1999052702"
37701,"1999052705"
37702,"1999052712"
37703,"1999052715"
37704,"1999052717"
37705,"1999052725"
37706,"1999052726"
37707,"1999052728"
37708,"1999052731"
37709,"1999052734"
37710,"1999052735"
37711,"1999052738"
37712,"1999052741"
37713,"1999052747"
37714,"1999052748"
37715,"1999052749"
37716,"1999052751"
37717,"1999052760"
37718,"1999052764"
37719,"1999052767"
37720,"1999052802"
37721,"1999052805"
37722,"1999052812"
37723,"1999052815"
37724,"1999052817"
37725,"1999052825"
37726,"1999052826"
37727,"1999052828"
37728,"1999052831"
37729,"1999052834"
37730,"1999052835"
37731,"1999052838"
37732,"1999052841"
37733,"1999052847"
37734,"1999052848"
37735,"1999052849"
37736,"1999052851"
37737,"1999052860"
37738,"1999052864"
37739,"1999052867"
37740,"1999052902"
37741,"1999052905"
37742,"1999052912"
37743,"1999052915"
37744,"1999052917"
37745,"1999052926"
37746,"1999052928"
37747,"1999052931"
37748,"1999052934"
37749,"1999052935"
37750,"1999052938"
37751,"1999052941"
37752,"1999052947"
37753,"1999052948"
37754,"1999052949"
37755,"1999052951"
37756,"1999052960"
37757,"1999052967"
37758,"1999060202"
37759,"1999060205"
37760,"1999060212"
37761,"1999060215"
37762,"1999060217"
37763,"1999060226"
37764,"1999060234"
37765,"1999060235"
37766,"1999060238"
37767,"1999060241"
37768,"1999060247"
37769,"1999060248"
37770,"1999060249"
37771,"1999060251"
37772,"1999060260"
37773,"1999060267"
37774,"1999060302"
37775,"1999060305"
37776,"1999060312"
37777,"1999060315"
37778,"1999060317"
37779,"1999060326"
37780,"1999060334"
37781,"1999060338"
37782,"1999060341"
37783,"1999060347"
37784,"1999060348"
37785,"1999060349"
37786,"1999060351"
37787,"1999060360"
37788,"1999060367"
37789,"1999060405"
37790,"1999060412"
37791,"1999060415"
37792,"1999060417"
37793,"1999060426"
37794,"1999060434"
37795,"1999060438"
37796,"1999060441"
37797,"1999060447"
37798,"1999060448"
37799,"1999060449"
37800,"1999060451"
37801,"1999060460"
37802,"1999060467"
37803,"1999060505"
37804,"1999060512"
37805,"1999060515"
37806,"1999060517"
37807,"1999060526"
37808,"1999060534"
37809,"1999060538"
37810,"1999060541"
37811,"1999060547"
37812,"1999060548"
37813,"1999060549"
37814,"1999060560"
37815,"1999060567"
37816,"1999060905"
37817,"1999060912"
37818,"1999060915"
37819,"1999060917"
37820,"1999060926"
37821,"1999060938"
37822,"1999060941"
37823,"1999060947"
37824,"1999060948"
37825,"1999060949"
37826,"1999060960"
37827,"1999061005"
37828,"1999061012"
37829,"1999061015"
37830,"1999061017"
37831,"1999061026"
37832,"1999061038"
37833,"1999061041"
37834,"1999061047"
37835,"1999061048"
37836,"1999061049"
37837,"1999061060"
37838,"1999061105"
37839,"1999061112"
37840,"1999061115"
37841,"1999061117"
37842,"1999061126"
37843,"1999061138"
37844,"1999061141"
37845,"1999061148"
37846,"1999061149"
37847,"1999061160"
37848,"1999061205"
37849,"1999061212"
37850,"1999061238"
37851,"1999061241"
37852,"1999061248"
37853,"1999061249"
37854,"1999061638"
37855,"1999061641"
37856,"1999061738"
37857,"1999061741"
37858,"1999061838"
37859,"1999061841"
37860,"1999061938"
37861,"1999061941"
37862,"1999062338"
37863,"1999062438"
37864,"1999062538"
37865,"1999062638"
37866,"2000050302"
37867,"2000050305"
37868,"2000050312"
37869,"2000050315"
37870,"2000050317"
37871,"2000050325"
37872,"2000050326"
37873,"2000050333"
37874,"2000050338"
37875,"2000050341"
37876,"2000050347"
37877,"2000050348"
37878,"2000050349"
37879,"2000050364"
37880,"2000050402"
37881,"2000050405"
37882,"2000050412"
37883,"2000050415"
37884,"2000050417"
37885,"2000050425"
37886,"2000050426"
37887,"2000050433"
37888,"2000050438"
37889,"2000050441"
