,count,length_bin_id,sample_id
5217,2,27.5,2003050705
5218,1,28.0,2003050705
5219,1,28.5,2003050705
5220,1,23.0,2003050805
5221,1,24.0,2003050805
5222,7,24.5,2003050805
5223,1,25.0,2003050805
5224,14,25.5,2003050805
5225,18,26.0,2003050805
5226,10,26.5,2003050805
5227,11,27.0,2003050805
5228,2,27.5,2003050805
5229,1,28.0,2003050805
5230,4,23.0,2003051405
5231,4,23.5,2003051405
5232,21,24.0,2003051405
5233,40,24.5,2003051405
5234,63,25.0,2003051405
5235,59,25.5,2003051405
5236,54,26.0,2003051405
5237,37,26.5,2003051405
5238,22,27.0,2003051405
5239,10,27.5,2003051405
5240,3,28.0,2003051405
5241,1,29.5,2003051405
5242,3,23.5,2003051625
5243,4,24.0,2003051625
5244,20,24.5,2003051625
5245,46,25.0,2003051625
5246,33,25.5,2003051625
5247,32,26.0,2003051625
5248,26,26.5,2003051625
5249,26,27.0,2003051625
5250,8,27.5,2003051625
5251,5,28.0,2003051625
5252,1,22.5,2003051705
5253,1,23.0,2003051705
5254,2,24.0,2003051705
5255,44,24.5,2003051705
5256,67,25.0,2003051705
5257,58,25.5,2003051705
5258,63,26.0,2003051705
5259,47,26.5,2003051705
5260,34,27.0,2003051705
5261,12,27.5,2003051705
5262,2,28.0,2003051705
5263,1,24.0,2003051741
5264,2,24.5,2003051741
5265,8,25.0,2003051741
5266,7,25.5,2003051741
5267,4,26.0,2003051741
5268,5,26.5,2003051741
5269,3,27.0,2003051741
5270,3,27.5,2003051741
5271,1,22.5,2003052125
5272,20,24.0,2003052125
5273,22,24.5,2003052125
5274,35,25.0,2003052125
5275,31,25.5,2003052125
5276,25,26.0,2003052125
5277,17,26.5,2003052125
5278,12,27.0,2003052125
5279,9,27.5,2003052125
5280,1,28.0,2003052125
5281,1,21.5,2003052205
5282,5,23.5,2003052205
5283,17,24.0,2003052205
5284,22,24.5,2003052205
5285,32,25.0,2003052205
5286,40,25.5,2003052205
5287,23,26.0,2003052205
5288,17,26.5,2003052205
5289,9,27.0,2003052205
5290,2,27.5,2003052205
5291,1,28.0,2003052205
5292,4,23.5,2003052241
5293,23,24.0,2003052241
5294,19,24.5,2003052241
5295,27,25.0,2003052241
5296,15,25.5,2003052241
5297,11,26.0,2003052241
5298,18,26.5,2003052241
5299,2,27.0,2003052241
5300,4,27.5,2003052241
5301,1,28.0,2003052241
5302,1,22.5,2003052805
5303,25,23.5,2003052805
5304,33,24.0,2003052805
5305,39,24.5,2003052805
5306,69,25.0,2003052805
5307,50,25.5,2003052805
5308,54,26.0,2003052805
5309,30,26.5,2003052805
5310,22,27.0,2003052805
5311,2,27.5,2003052805
5312,2,28.0,2003052805
5313,2,23.0,2003052835
5314,30,23.5,2003052835
5315,57,24.0,2003052835
5316,52,24.5,2003052835
5317,46,25.0,2003052835
5318,41,25.5,2003052835
5319,48,26.0,2003052835
5320,31,26.5,2003052835
5321,2,27.0,2003052835
5322,9,27.5,2003052835
5323,1,28.0,2003052835
5324,2,21.5,2003052926
5325,2,22.5,2003052926
5326,20,23.0,2003052926
5327,57,23.5,2003052926
5328,83,24.0,2003052926
5329,49,24.5,2003052926
5330,54,25.0,2003052926
5331,32,25.5,2003052926
5332,24,26.0,2003052926
5333,10,26.5,2003052926
5334,5,27.0,2003052926
5335,1,27.5,2003052926
5336,1,28.0,2003052926
5337,2,22.5,2003053041
5338,26,23.0,2003053041
5339,28,23.5,2003053041
5340,71,24.0,2003053041
5341,64,24.5,2003053041
5342,50,25.0,2003053041
5343,34,25.5,2003053041
5344,27,26.0,2003053041
5345,17,26.5,2003053041
5346,11,27.0,2003053041
5347,3,27.5,2003053041
5348,1,28.0,2003053041
5349,1,28.5,2003053041
5350,2,22.5,2003053138
5351,34,23.0,2003053138
5352,44,23.5,2003053138
5353,65,24.0,2003053138
5354,49,24.5,2003053138
5355,51,25.0,2003053138
5356,29,25.5,2003053138
5357,29,26.0,2003053138
5358,18,26.5,2003053138
5359,1,27.0,2003053138
5360,1,27.5,2003053138
5361,1,22.5,2003060435
5362,2,23.0,2003060435
5363,75,23.5,2003060435
5364,87,24.0,2003060435
5365,49,24.5,2003060435
5366,44,25.0,2003060435
5367,26,25.5,2003060435
5368,27,26.0,2003060435
5369,2,26.5,2003060435
5370,6,27.0,2003060435
5371,1,27.5,2003060435
5372,1,28.0,2003060435
5373,1,22.5,2003060438
5374,57,23.0,2003060438
5375,50,23.5,2003060438
5376,78,24.0,2003060438
5377,39,24.5,2003060438
5378,37,25.0,2003060438
5379,32,25.5,2003060438
5380,42,26.0,2003060438
5381,16,27.0,2003060438
5382,1,28.0,2003060438
5383,1,28.5,2003060438
5384,1,21.0,2003060505
5385,1,22.0,2003060505
5386,62,22.5,2003060505
5387,66,23.5,2003060505
5388,80,24.0,2003060505
5389,23,24.5,2003060505
5390,46,25.0,2003060505
5391,22,25.5,2003060505
5392,2,26.0,2003060505
5393,7,26.5,2003060505
5394,1,27.0,2003060505
5395,2,27.5,2003060505
5396,1,28.0,2003060505
5397,1,21.5,2003060538
5398,1,22.0,2003060538
5399,10,22.5,2003060538
5400,28,23.0,2003060538
5401,36,23.5,2003060538
5402,74,24.0,2003060538
5403,55,24.5,2003060538
5404,40,25.0,2003060538
5405,25,25.5,2003060538
5406,14,26.0,2003060538
5407,15,26.5,2003060538
5408,5,27.0,2003060538
5409,1,27.5,2003060538
5410,1,28.0,2003060538
5411,1,28.5,2003060538
5412,1,22.0,2003060625
5413,10,22.5,2003060625
5414,23,23.0,2003060625
5415,35,23.5,2003060625
5416,61,24.0,2003060625
5417,44,24.5,2003060625
5418,23,25.0,2003060625
5419,9,25.5,2003060625
5420,19,26.0,2003060625
5421,7,26.5,2003060625
5422,5,27.0,2003060625
5423,1,21.5,2003060641
5424,2,22.5,2003060641
5425,68,23.0,2003060641
5426,45,23.5,2003060641
5427,82,24.0,2003060641
5428,40,24.5,2003060641
5429,33,25.0,2003060641
5430,14,25.5,2003060641
5431,14,26.0,2003060641
5432,1,26.5,2003060641
5433,7,27.0,2003060641
5434,1,21.0,2003060705
5435,2,23.0,2003060705
5436,69,23.5,2003060705
5437,68,24.0,2003060705
5438,49,24.5,2003060705
5439,46,25.0,2003060705
5440,32,25.5,2003060705
5441,38,26.0,2003060705
5442,2,26.5,2003060705
5443,1,28.0,2003060705
5444,1,28.5,2003060705
5445,1,29.0,2003060705
5446,1,21.0,2003060726
5447,1,21.5,2003060726
5448,2,22.5,2003060726
5449,32,23.0,2003060726
5450,36,23.5,2003060726
5451,69,24.0,2003060726
5452,30,24.5,2003060726
5453,47,25.0,2003060726
5454,35,25.5,2003060726
5455,32,26.0,2003060726
5456,18,26.5,2003060726
5457,19,27.0,2003060726
5458,1,27.5,2003060726
5459,2,28.0,2003060726
5460,1,28.5,2003060726
5461,1,21.0,2003061126
5462,1,22.5,2003061126
5463,2,23.0,2003061126
5464,117,23.5,2003061126
5465,98,24.0,2003061126
5466,50,24.5,2003061126
5467,31,25.0,2003061126
5468,8,25.5,2003061126
5469,10,26.0,2003061126
5470,1,28.0,2003061126
5471,1,22.0,2003061305
5472,1,22.5,2003061305
5473,78,23.0,2003061305
5474,41,23.5,2003061305
5475,58,24.0,2003061305
5476,36,24.5,2003061305
5477,30,25.0,2003061305
5478,23,25.5,2003061305
5479,15,26.0,2003061305
5480,14,26.5,2003061305
5481,2,27.0,2003061305
5482,1,28.0,2003061305
5483,1,28.5,2003061305
5484,3,29.0,2003061305
5485,1,21.0,2003061825
5486,14,22.5,2003061825
5487,28,23.0,2003061825
5488,25,23.5,2003061825
5489,31,24.0,2003061825
5490,21,24.5,2003061825
5491,15,25.0,2003061825
5492,12,25.5,2003061825
5493,2,26.0,2003061825
5494,2,26.5,2003061825
5495,1,20.5,2003061941
5496,2,22.5,2003061941
5497,35,23.0,2003061941
5498,23,23.5,2003061941
5499,25,24.0,2003061941
5500,26,24.5,2003061941
5501,2,25.0,2003061941
5502,8,25.5,2003061941
5503,6,26.0,2003061941
5504,1,26.5,2003061941
5505,2,27.0,2003061941
5506,1,20.5,2003062026
5507,1,21.0,2003062026
5508,3,21.5,2003062026
5509,14,22.0,2003062026
5510,9,22.5,2003062026
5511,56,23.0,2003062026
5512,40,23.5,2003062026
5513,69,24.0,2003062026
5514,39,24.5,2003062026
5515,43,25.0,2003062026
5516,12,25.5,2003062026
5517,8,26.0,2003062026
5518,1,26.5,2003062026
5519,1,21.0,2003062105
5520,12,22.0,2003062105
5521,2,22.5,2003062105
5522,78,23.0,2003062105
5523,62,23.5,2003062105
5524,66,24.0,2003062105
5525,43,24.5,2003062105
5526,40,25.0,2003062105
5527,14,25.5,2003062105
5528,2,26.0,2003062105
5529,4,26.5,2003062105
5530,1,27.5,2003062105
5531,1,21.5,2003062605
5532,1,22.0,2003062605
5533,40,22.5,2003062605
5534,76,23.0,2003062605
5535,51,23.5,2003062605
5536,66,24.0,2003062605
5537,35,24.5,2003062605
5538,36,25.0,2003062605
5539,2,25.5,2003062605
5540,12,26.0,2003062605
5541,1,26.5,2003062605
5542,1,28.5,2003062605
5543,2,23.0,2004052126
5544,12,23.5,2004052126
5545,22,24.0,2004052126
5546,23,24.5,2004052126
5547,25,25.0,2004052126
5548,13,25.5,2004052126
5549,9,26.0,2004052126
5550,3,26.5,2004052126
5551,2,27.0,2004052126
5552,1,28.0,2004052126
5553,2,23.0,2004052212
5554,7,23.5,2004052212
5555,15,24.0,2004052212
5556,21,24.5,2004052212
5557,26,25.0,2004052212
5558,7,25.5,2004052212
5559,12,26.0,2004052212
5560,3,26.5,2004052212
5561,3,27.0,2004052212
5562,4,22.5,2004052817
5563,5,23.0,2004052817
5564,19,23.5,2004052817
5565,40,24.0,2004052817
5566,44,24.5,2004052817
5567,61,25.0,2004052817
5568,31,25.5,2004052817
5569,26,26.0,2004052817
5570,12,26.5,2004052817
5571,8,27.0,2004052817
5572,1,27.5,2004052817
5573,1,28.0,2004052817
5574,1,28.5,2004052817
5575,1,22.5,2004052902
5576,13,23.0,2004052902
5577,43,23.5,2004052902
5578,44,24.0,2004052902
5579,69,24.5,2004052902
5580,54,25.0,2004052902
5581,26,25.5,2004052902
5582,16,26.0,2004052902
5583,3,26.5,2004052902
5584,1,27.0,2004052902
5585,2,27.5,2004052902
5586,1,28.0,2004052902
5587,1,22.5,2004052941
5588,5,23.0,2004052941
5589,30,23.5,2004052941
5590,65,24.0,2004052941
5591,62,24.5,2004052941
5592,54,25.0,2004052941
5593,36,25.5,2004052941
5594,26,26.0,2004052941
5595,12,26.5,2004052941
5596,3,27.0,2004052941
5597,1,22.5,2004060205
5598,13,23.0,2004060205
5599,37,23.5,2004060205
5600,73,24.0,2004060205
5601,46,24.5,2004060205
5602,41,25.0,2004060205
5603,42,25.5,2004060205
5604,15,26.0,2004060205
5605,5,26.5,2004060205
5606,1,27.5,2004060205
5607,1,28.0,2004060205
5608,1,22.5,2004060505
5609,6,23.0,2004060505
5610,20,23.5,2004060505
5611,36,24.0,2004060505
5612,35,24.5,2004060505
5613,38,25.0,2004060505
5614,23,25.5,2004060505
5615,13,26.0,2004060505
5616,6,26.5,2004060505
5617,4,27.0,2004060505
5618,2,27.5,2004060505
5619,1,28.0,2004060505
5620,1,28.5,2004060505
5621,1,21.5,2004060925
5622,3,22.0,2004060925
5623,4,22.5,2004060925
5624,21,23.0,2004060925
5625,34,23.5,2004060925
5626,39,24.0,2004060925
5627,38,24.5,2004060925
5628,24,25.0,2004060925
5629,10,25.5,2004060925
5630,5,26.0,2004060925
5631,2,26.5,2004060925
5632,7,22.5,2004061135
5633,25,23.0,2004061135
5634,48,23.5,2004061135
5635,60,24.0,2004061135
5636,48,24.5,2004061135
5637,43,25.0,2004061135
5638,21,25.5,2004061135
5639,7,26.0,2004061135
5640,4,26.5,2004061135
5641,3,27.0,2004061135
5642,1,27.5,2004061135
5643,1,28.0,2004061135
5644,1,28.5,2004061135
5645,1,21.5,2004061226
5646,4,22.5,2004061226
5647,12,23.0,2004061226
5648,28,23.5,2004061226
5649,63,24.0,2004061226
5650,60,24.5,2004061226
5651,54,25.0,2004061226
5652,34,25.5,2004061226
5653,20,26.0,2004061226
5654,10,26.5,2004061226
5655,7,27.0,2004061226
5656,3,27.5,2004061226
5657,1,21.5,2004061605
5658,1,22.0,2004061605
5659,3,22.5,2004061605
5660,8,23.0,2004061605
5661,13,23.5,2004061605
5662,20,24.0,2004061605
5663,17,24.5,2004061605
5664,14,25.0,2004061605
5665,11,25.5,2004061605
5666,5,26.0,2004061605
5667,6,26.5,2004061605
5668,2,24.0,2005050501
5669,4,25.0,2005050501
5670,3,25.5,2005050501
5671,5,26.0,2005050501
5672,2,26.5,2005050501
5673,2,27.0,2005050501
5674,2,24.0,2005050726
5675,1,24.5,2005050726
5676,2,25.0,2005050726
5677,6,25.5,2005050726
5678,4,26.0,2005050726
5679,4,26.5,2005050726
5680,4,27.0,2005050726
5681,1,28.0,2005050726
5682,4,23.5,2005051141
5683,13,24.0,2005051141
5684,16,24.5,2005051141
5685,28,25.0,2005051141
5686,27,25.5,2005051141
5687,34,26.0,2005051141
5688,24,26.5,2005051141
5689,14,27.0,2005051141
5690,3,27.5,2005051141
5691,1,28.0,2005051141
5692,1,23.5,2005051202
5693,5,24.0,2005051202
5694,4,24.5,2005051202
5695,20,25.0,2005051202
5696,12,25.5,2005051202
5697,12,26.0,2005051202
5698,8,26.5,2005051202
5699,2,27.0,2005051202
5700,3,27.5,2005051202
5701,3,23.0,2005052126
5702,11,23.5,2005052126
5703,28,24.0,2005052126
5704,25,24.5,2005052126
5705,47,25.0,2005052126
5706,35,25.5,2005052126
5707,31,26.0,2005052126
5708,24,26.5,2005052126
5709,5,27.0,2005052126
5710,1,27.5,2005052126
5711,1,28.0,2005052126
5712,1,28.5,2005052126
5713,5,23.5,2005052149
5714,15,24.0,2005052149
5715,13,24.5,2005052149
5716,37,25.0,2005052149
5717,24,25.5,2005052149
5718,29,26.0,2005052149
5719,12,26.5,2005052149
5720,12,27.0,2005052149
5721,1,27.5,2005052149
5722,8,23.0,2005052625
5723,11,23.5,2005052625
5724,30,24.0,2005052625
5725,37,24.5,2005052625
5726,51,25.0,2005052625
5727,31,25.5,2005052625
5728,39,26.0,2005052625
5729,13,26.5,2005052625
5730,4,27.0,2005052625
5731,3,27.5,2005052625
5732,1,28.0,2005052625
5733,1,28.5,2005052625
5734,9,23.5,2005052735
5735,27,24.0,2005052735
5736,34,24.5,2005052735
5737,31,25.0,2005052735
5738,27,25.5,2005052735
5739,21,26.0,2005052735
5740,7,26.5,2005052735
5741,3,27.0,2005052735
5742,2,27.5,2005052735
5743,1,22.5,2005060205
5744,3,23.0,2005060205
5745,32,23.5,2005060205
5746,46,24.0,2005060205
5747,57,24.5,2005060205
5748,56,25.0,2005060205
5749,51,25.5,2005060205
5750,22,26.0,2005060205
5751,13,26.5,2005060205
5752,4,27.0,2005060205
5753,2,27.5,2005060205
5754,1,28.0,2005060205
5755,3,23.0,2005060215
5756,9,23.5,2005060215
5757,25,24.0,2005060215
5758,23,24.5,2005060215
5759,21,25.0,2005060215
5760,12,25.5,2005060215
5761,7,26.0,2005060215
5762,8,26.5,2005060215
5763,4,27.0,2005060215
5764,3,22.5,2005060335
5765,11,23.0,2005060335
5766,31,23.5,2005060335
5767,54,24.0,2005060335
5768,53,24.5,2005060335
5769,51,25.0,2005060335
5770,34,25.5,2005060335
5771,24,26.0,2005060335
5772,7,26.5,2005060335
5773,3,27.0,2005060335
5774,3,27.5,2005060335
5775,1,22.5,2005060402
5776,8,23.0,2005060402
5777,13,23.5,2005060402
5778,55,24.0,2005060402
5779,30,24.5,2005060402
5780,29,25.0,2005060402
5781,12,25.5,2005060402
5782,15,26.0,2005060402
5783,3,26.5,2005060402
5784,1,27.0,2005060402
5785,2,22.5,2006050605
5786,2,23.0,2006050605
5787,23,23.5,2006050605
5788,24,24.0,2006050605
5789,38,24.5,2006050605
5790,35,25.0,2006050605
5791,21,25.5,2006050605
5792,19,26.0,2006050605
5793,12,26.5,2006050605
5794,9,27.0,2006050605
5795,4,27.5,2006050605
5796,1,28.0,2006050605
5797,1,28.5,2006050605
5798,6,23.0,2006051226
5799,11,23.5,2006051226
5800,23,24.0,2006051226
5801,19,24.5,2006051226
5802,23,25.0,2006051226
5803,13,25.5,2006051226
5804,11,26.0,2006051226
5805,7,26.5,2006051226
5806,5,27.0,2006051226
5807,1,28.5,2006051226
5808,4,23.0,2006051705
5809,20,23.5,2006051705
5810,41,24.0,2006051705
5811,47,24.5,2006051705
5812,54,25.0,2006051705
5813,30,25.5,2006051705
5814,30,26.0,2006051705
5815,12,26.5,2006051705
5816,15,27.0,2006051705
5817,3,27.5,2006051705
5818,1,28.0,2006051705
5819,2,28.5,2006051705
5820,1,21.5,2006051826
5821,8,22.5,2006051826
5822,18,23.0,2006051826
5823,31,23.5,2006051826
5824,46,24.0,2006051826
5825,53,24.5,2006051826
5826,43,25.0,2006051826
5827,30,25.5,2006051826
5828,20,26.0,2006051826
5829,8,26.5,2006051826
5830,4,27.0,2006051826
5831,4,27.5,2006051826
5832,4,22.5,2006052305
5833,20,23.0,2006052305
5834,31,23.5,2006052305
5835,49,24.0,2006052305
5836,47,24.5,2006052305
5837,38,25.0,2006052305
5838,28,25.5,2006052305
5839,30,26.0,2006052305
5840,13,26.5,2006052305
5841,4,27.0,2006052305
5842,2,27.5,2006052305
5843,2,28.0,2006052305
5844,1,22.0,2006052502
5845,9,23.0,2006052502
5846,26,23.5,2006052502
5847,38,24.0,2006052502
5848,34,24.5,2006052502
5849,44,25.0,2006052502
5850,24,25.5,2006052502
5851,12,26.0,2006052502
5852,9,26.5,2006052502
5853,4,27.0,2006052502
5854,3,27.5,2006052502
5855,1,22.5,2006052712
5856,11,23.0,2006052712
5857,27,23.5,2006052712
5858,44,24.0,2006052712
5859,37,24.5,2006052712
5860,43,25.0,2006052712
5861,33,25.5,2006052712
5862,20,26.0,2006052712
5863,18,26.5,2006052712
5864,7,27.0,2006052712
5865,2,27.5,2006052712
5866,2,28.0,2006052712
5867,8,22.5,2006053026
5868,23,23.0,2006053026
5869,48,23.5,2006053026
5870,56,24.0,2006053026
5871,50,24.5,2006053026
5872,24,25.0,2006053026
5873,15,25.5,2006053026
5874,13,26.0,2006053026
5875,4,26.5,2006053026
5876,3,27.0,2006053026
5877,1,28.5,2006053026
5878,1,21.0,2006060705
5879,1,21.5,2006060705
5880,3,22.0,2006060705
5881,2,22.5,2006060705
5882,4,23.0,2006060705
5883,7,23.5,2006060705
5884,9,24.0,2006060705
5885,7,24.5,2006060705
5886,10,25.0,2006060705
5887,7,25.5,2006060705
5888,10,26.0,2006060705
5889,7,26.5,2006060705
5890,6,27.0,2006060705
5891,4,27.5,2006060705
5892,2,28.0,2006060705
5893,1,28.5,2006060705
5894,1,29.5,2006060705
5895,2,21.0,2006061047
5896,2,21.5,2006061047
5897,7,22.0,2006061047
5898,8,22.5,2006061047
5899,16,23.0,2006061047
5900,16,23.5,2006061047
5901,26,24.0,2006061047
5902,30,24.5,2006061047
5903,23,25.0,2006061047
5904,14,25.5,2006061047
5905,19,26.0,2006061047
5906,11,26.5,2006061047
5907,9,27.0,2006061047
5908,1,27.5,2006061047
5909,5,28.0,2006061047
5910,2,28.5,2006061047
5911,1,29.0,2006061047
5912,1,29.5,2006061047
5913,3,23.0,2007050826
5914,7,23.5,2007050826
5915,21,24.0,2007050826
5916,37,24.5,2007050826
5917,58,25.0,2007050826
5918,40,25.5,2007050826
5919,41,26.0,2007050826
5920,31,26.5,2007050826
5921,31,27.0,2007050826
5922,12,27.5,2007050826
5923,9,28.0,2007050826
5924,1,28.5,2007050826
5925,1,29.5,2007050826
5926,2,23.0,2007051141
5927,9,23.5,2007051141
5928,24,24.0,2007051141
5929,34,24.5,2007051141
5930,48,25.0,2007051141
5931,41,25.5,2007051141
5932,38,26.0,2007051141
5933,14,26.5,2007051141
5934,11,27.0,2007051141
5935,7,27.5,2007051141
5936,5,28.0,2007051141
5937,1,28.5,2007051141
5938,2,29.0,2007051141
5939,2,30.0,2007051141
5940,4,23.0,2007051647
5941,14,23.5,2007051647
5942,22,24.0,2007051647
5943,39,24.5,2007051647
5944,39,25.0,2007051647
5945,24,25.5,2007051647
5946,20,26.0,2007051647
5947,19,26.5,2007051647
5948,5,27.0,2007051647
5949,5,27.5,2007051647
5950,5,28.0,2007051647
5951,1,28.5,2007051647
5952,2,22.5,2007051705
5953,3,23.0,2007051705
5954,13,23.5,2007051705
5955,28,24.0,2007051705
5956,31,24.5,2007051705
5957,31,25.0,2007051705
5958,32,25.5,2007051705
5959,21,26.0,2007051705
5960,20,26.5,2007051705
5961,11,27.0,2007051705
5962,5,27.5,2007051705
5963,4,28.0,2007051705
5964,1,29.0,2007051705
5965,1,22.0,2007051926
5966,4,22.5,2007051926
5967,8,23.0,2007051926
5968,11,23.5,2007051926
5969,34,24.0,2007051926
5970,42,24.5,2007051926
5971,61,25.0,2007051926
5972,56,25.5,2007051926
5973,44,26.0,2007051926
5974,32,26.5,2007051926
5975,16,27.0,2007051926
5976,11,27.5,2007051926
5977,8,28.0,2007051926
5978,1,28.5,2007051926
5979,1,29.5,2007051926
5980,4,22.0,2007052525
5981,7,22.5,2007052525
5982,1,23.0,2007052525
5983,13,23.5,2007052525
5984,18,24.0,2007052525
5985,32,24.5,2007052525
5986,26,25.0,2007052525
5987,30,25.5,2007052525
5988,9,26.0,2007052525
5989,11,26.5,2007052525
5990,6,27.0,2007052525
5991,1,27.5,2007052525
5992,1,28.5,2007052525
5993,1,29.0,2007052525
5994,11,23.5,2007052941
5995,23,24.0,2007052941
5996,47,24.5,2007052941
5997,50,25.0,2007052941
5998,52,25.5,2007052941
5999,38,26.0,2007052941
6000,33,26.5,2007052941
6001,17,27.0,2007052941
6002,10,27.5,2007052941
6003,7,28.0,2007052941
6004,1,29.5,2007052941
6005,1,22.5,2007053005
6006,13,23.0,2007053005
6007,24,23.5,2007053005
6008,40,24.0,2007053005
6009,69,24.5,2007053005
6010,59,25.0,2007053005
6011,38,25.5,2007053005
6012,37,26.0,2007053005
6013,12,26.5,2007053005
6014,17,27.0,2007053005
6015,2,27.5,2007053005
6016,1,28.5,2007053005
6017,3,22.5,2007053141
6018,12,23.0,2007053141
6019,23,23.5,2007053141
6020,52,24.0,2007053141
6021,39,24.5,2007053141
6022,27,25.0,2007053141
6023,17,25.5,2007053141
6024,14,26.0,2007053141
6025,2,26.5,2007053141
6026,6,27.0,2007053141
6027,1,27.5,2007053141
6028,3,22.5,2007060125
6029,7,23.0,2007060125
6030,16,23.5,2007060125
6031,34,24.0,2007060125
6032,45,24.5,2007060125
6033,45,25.0,2007060125
6034,41,25.5,2007060125
6035,42,26.0,2007060125
6036,37,26.5,2007060125
6037,20,27.0,2007060125
6038,4,27.5,2007060125
6039,2,28.0,2007060125
6040,2,28.5,2007060125
6041,1,21.0,2007060147
6042,1,21.5,2007060147
6043,2,22.0,2007060147
6044,1,22.5,2007060147
6045,10,23.0,2007060147
6046,14,23.5,2007060147
6047,47,24.0,2007060147
6048,44,24.5,2007060147
6049,48,25.0,2007060147
6050,27,25.5,2007060147
6051,31,26.0,2007060147
6052,16,26.5,2007060147
6053,7,27.0,2007060147
6054,6,27.5,2007060147
6055,4,28.0,2007060147
6056,2,28.5,2007060147
6057,1,29.5,2007060147
6058,6,23.0,2007060202
6059,26,23.5,2007060202
6060,56,24.0,2007060202
6061,47,24.5,2007060202
6062,61,25.0,2007060202
6063,22,25.5,2007060202
6064,21,26.0,2007060202
6065,10,26.5,2007060202
6066,4,27.0,2007060202
6067,1,28.0,2007060202
6068,3,22.5,2007060226
6069,19,23.0,2007060226
6070,46,23.5,2007060226
6071,67,24.0,2007060226
6072,58,24.5,2007060226
6073,53,25.0,2007060226
6074,22,25.5,2007060226
6075,12,26.0,2007060226
6076,5,26.5,2007060226
6077,2,27.0,2007060226
6078,1,27.5,2007060226
6079,2,28.0,2007060226
6080,4,22.5,2007060235
6081,1,21.5,2007060605
6082,1,22.0,2007060605
6083,4,22.5,2007060605
6084,25,23.0,2007060605
6085,50,23.5,2007060605
6086,57,24.0,2007060605
6087,51,24.5,2007060605
6088,31,25.0,2007060605
6089,14,25.5,2007060605
6090,6,26.0,2007060605
6091,5,26.5,2007060605
6092,1,27.0,2007060605
6093,1,27.5,2007060605
6094,1,21.5,2007060835
6095,5,22.0,2007060835
6096,14,22.5,2007060835
6097,42,23.0,2007060835
6098,43,23.5,2007060835
6099,58,24.0,2007060835
6100,29,24.5,2007060835
6101,20,25.0,2007060835
6102,6,25.5,2007060835
6103,5,26.0,2007060835
6104,1,26.5,2007060835
6105,4,27.0,2007060835
6106,3,27.5,2007060835
6107,1,28.0,2007060835
6108,1,21.0,2007061247
6109,4,21.5,2007061247
6110,9,22.0,2007061247
6111,16,22.5,2007061247
6112,37,23.0,2007061247
6113,42,23.5,2007061247
6114,38,24.0,2007061247
6115,31,24.5,2007061247
6116,24,25.0,2007061247
6117,17,25.5,2007061247
6118,4,26.0,2007061247
6119,3,26.5,2007061247
6120,3,27.0,2007061247
6121,1,27.5,2007061247
6122,3,20.5,2007061926
6123,5,21.0,2007061926
6124,17,21.5,2007061926
6125,19,22.0,2007061926
6126,33,22.5,2007061926
6127,34,23.0,2007061926
6128,25,23.5,2007061926
6129,40,24.0,2007061926
6130,25,24.5,2007061926
6131,21,25.0,2007061926
6132,12,25.5,2007061926
6133,13,26.0,2007061926
6134,5,26.5,2007061926
6135,5,27.0,2007061926
6136,2,27.5,2007061926
6137,1,28.0,2007061926
6138,1,29.0,2007061926
6139,1,23.5,2008051326
6140,2,24.0,2008051326
6141,5,24.5,2008051326
6142,9,25.0,2008051326
6143,13,25.5,2008051326
6144,6,26.0,2008051326
6145,8,26.5,2008051326
6146,1,27.0,2008051326
6147,1,29.0,2008051326
6148,2,24.0,2008051426
6149,6,24.5,2008051426
6150,6,25.0,2008051426
6151,10,25.5,2008051426
6152,9,26.0,2008051426
6153,4,26.5,2008051426
6154,2,27.0,2008051426
6155,1,27.5,2008051426
6156,1,28.0,2008051426
6157,1,23.5,2008052026
6158,7,24.0,2008052026
6159,13,24.5,2008052026
6160,21,25.0,2008052026
6161,12,25.5,2008052026
6162,12,26.0,2008052026
6163,11,26.5,2008052026
6164,4,27.0,2008052026
6165,2,27.5,2008052026
6166,1,23.0,2008052241
6167,5,23.5,2008052241
6168,9,24.0,2008052241
6169,17,24.5,2008052241
6170,10,25.0,2008052241
6171,13,25.5,2008052241
6172,14,26.0,2008052241
6173,7,26.5,2008052241
6174,2,27.0,2008052241
6175,2,27.5,2008052241
6176,1,28.0,2008052241
6177,1,23.0,2008052441
6178,6,23.5,2008052441
6179,18,24.0,2008052441
6180,32,24.5,2008052441
6181,57,25.0,2008052441
6182,60,25.5,2008052441
6183,33,26.0,2008052441
6184,23,26.5,2008052441
6185,15,27.0,2008052441
6186,4,27.5,2008052441
6187,3,28.0,2008052441
6188,2,28.5,2008052441
6189,1,29.0,2008052441
6190,1,29.5,2008052441
6191,1,21.5,2008052705
6192,1,22.0,2008052705
6193,1,22.5,2008052705
6194,4,23.0,2008052705
6195,26,23.5,2008052705
6196,43,24.0,2008052705
6197,70,24.5,2008052705
6198,61,25.0,2008052705
6199,38,25.5,2008052705
6200,27,26.0,2008052705
6201,8,26.5,2008052705
6202,4,27.0,2008052705
6203,3,27.5,2008052705
6204,1,21.5,2008052835
6205,1,22.5,2008052835
6206,7,23.0,2008052835
6207,24,23.5,2008052835
6208,49,24.0,2008052835
6209,57,24.5,2008052835
6210,56,25.0,2008052835
6211,37,25.5,2008052835
6212,18,26.0,2008052835
6213,6,26.5,2008052835
6214,1,27.0,2008052835
