yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin,DATETIME,SITE1,SITE2,SITE3,id,length_bin_id,FLAG_SITE,FLAG_PERIOD,FLAG_AM_PM_PERIOD_DISCREPANCIES
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,225,11,225,2016-05-21,26,,,2016052126,22.5,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,230,26,230,2016-05-21,26,,,2016052126,23.0,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,235,35,235,2016-05-21,26,,,2016052126,23.5,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,240,46,240,2016-05-21,26,,,2016052126,24.0,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,245,39,245,2016-05-21,26,,,2016052126,24.5,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,250,34,250,2016-05-21,26,,,2016052126,25.0,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,255,17,255,2016-05-21,26,,,2016052126,25.5,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,260,9,260,2016-05-21,26,,,2016052126,26.0,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,265,3,265,2016-05-21,26,,,2016052126,26.5,,,
2016,5,21,,MARGAREE,3,26,LOWER,AM,93.0,42.2,270,1,270,2016-05-21,26,,,2016052126,27.0,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,225,3,225,2016-05-24,12,,,2016052412,22.5,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,230,19,230,2016-05-24,12,,,2016052412,23.0,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,235,26,235,2016-05-24,12,,,2016052412,23.5,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,240,57,240,2016-05-24,12,,,2016052412,24.0,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,245,46,245,2016-05-24,12,,,2016052412,24.5,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,250,49,250,2016-05-24,12,,,2016052412,25.0,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,255,16,255,2016-05-24,12,,,2016052412,25.5,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,260,10,260,2016-05-24,12,,,2016052412,26.0,,,
2016,5,24,,MARGAREE,4,12,LOWER,AM,95.0,43.1,265,3,265,2016-05-24,12,,,2016052412,26.5,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,220,2,220,2016-05-24,33,,,2016052433,22.0,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,225,11,225,2016-05-24,33,,,2016052433,22.5,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,230,22,230,2016-05-24,33,,,2016052433,23.0,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,235,46,235,2016-05-24,33,,,2016052433,23.5,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,240,59,240,2016-05-24,33,,,2016052433,24.0,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,245,35,245,2016-05-24,33,,,2016052433,24.5,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,250,24,250,2016-05-24,33,,,2016052433,25.0,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,255,14,255,2016-05-24,33,,,2016052433,25.5,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,260,6,260,2016-05-24,33,,,2016052433,26.0,,,
2016,5,24,,MARGAREE,4,33,UPPER,AM,91.0,41.3,265,1,265,2016-05-24,33,,,2016052433,26.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,215,1,215,2016-05-26,62,,,2016052662,21.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,220,1,220,2016-05-26,62,,,2016052662,22.0,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,225,5,225,2016-05-26,62,,,2016052662,22.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,230,17,230,2016-05-26,62,,,2016052662,23.0,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,235,41,235,2016-05-26,62,,,2016052662,23.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,240,55,240,2016-05-26,62,,,2016052662,24.0,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,245,42,245,2016-05-26,62,,,2016052662,24.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,250,29,250,2016-05-26,62,,,2016052662,25.0,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,255,18,255,2016-05-26,62,,,2016052662,25.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,260,6,260,2016-05-26,62,,,2016052662,26.0,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,265,3,265,2016-05-26,62,,,2016052662,26.5,,,
2016,5,26,,MARGAREE,4,62,LOWER,AM,89.0,40.4,280,1,280,2016-05-26,62,,,2016052662,28.0,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,225,2,225,2016-05-26,15,,,2016052615,22.5,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,230,5,230,2016-05-26,15,,,2016052615,23.0,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,235,20,235,2016-05-26,15,,,2016052615,23.5,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,240,46,240,2016-05-26,15,,,2016052615,24.0,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,245,55,245,2016-05-26,15,,,2016052615,24.5,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,250,50,250,2016-05-26,15,,,2016052615,25.0,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,255,22,255,2016-05-26,15,,,2016052615,25.5,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,260,13,260,2016-05-26,15,,,2016052615,26.0,,,
2016,5,26,,MARGAREE,4,15,LOWER,PM,91.0,41.3,265,1,265,2016-05-26,15,,,2016052615,26.5,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,220,2,220,2016-05-26,41,,,2016052641,22.0,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,225,8,225,2016-05-26,41,,,2016052641,22.5,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,230,24,230,2016-05-26,41,,,2016052641,23.0,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,235,39,235,2016-05-26,41,,,2016052641,23.5,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,240,38,240,2016-05-26,41,,,2016052641,24.0,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,245,48,245,2016-05-26,41,,,2016052641,24.5,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,250,44,250,2016-05-26,41,,,2016052641,25.0,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,255,21,255,2016-05-26,41,,,2016052641,25.5,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,260,4,260,2016-05-26,41,,,2016052641,26.0,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,270,1,270,2016-05-26,41,,,2016052641,27.0,,,
2016,5,26,,MARGAREE,4,41,UPPER,PM,96.0,43.5,275,1,275,2016-05-26,41,,,2016052641,27.5,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,210,1,210,2016-05-31,26,,,2016053126,21.0,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,215,1,215,2016-05-31,26,,,2016053126,21.5,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,220,6,220,2016-05-31,26,,,2016053126,22.0,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,225,13,225,2016-05-31,26,,,2016053126,22.5,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,230,32,230,2016-05-31,26,,,2016053126,23.0,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,235,63,235,2016-05-31,26,,,2016053126,23.5,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,240,46,240,2016-05-31,26,,,2016053126,24.0,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,245,44,245,2016-05-31,26,,,2016053126,24.5,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,250,17,250,2016-05-31,26,,,2016053126,25.0,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,255,4,255,2016-05-31,26,,,2016053126,25.5,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,260,2,260,2016-05-31,26,,,2016053126,26.0,,,
2016,5,31,,MARGAREE,5,26,LOWER,AM,90.0,40.8,265,1,265,2016-05-31,26,,,2016053126,26.5,,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,220,1,220,2016-05-31,,,,2016053100,22.0,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,225,5,225,2016-05-31,,,,2016053100,22.5,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,230,25,230,2016-05-31,,,,2016053100,23.0,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,235,38,235,2016-05-31,,,,2016053100,23.5,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,240,70,240,2016-05-31,,,,2016053100,24.0,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,245,41,245,2016-05-31,,,,2016053100,24.5,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,250,22,250,2016-05-31,,,,2016053100,25.0,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,255,11,255,2016-05-31,,,,2016053100,25.5,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,260,3,260,2016-05-31,,,,2016053100,26.0,True,,
2016,5,31,,MARGAREE,5,,,PM,88.0,39.9,265,1,265,2016-05-31,,,,2016053100,26.5,True,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,210,1,210,2016-06-01,41,,,2016060141,21.0,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,215,1,215,2016-06-01,41,,,2016060141,21.5,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,220,1,220,2016-06-01,41,,,2016060141,22.0,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,225,11,225,2016-06-01,41,,,2016060141,22.5,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,230,20,230,2016-06-01,41,,,2016060141,23.0,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,235,45,235,2016-06-01,41,,,2016060141,23.5,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,240,60,240,2016-06-01,41,,,2016060141,24.0,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,245,54,245,2016-06-01,41,,,2016060141,24.5,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,250,24,250,2016-06-01,41,,,2016060141,25.0,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,255,8,255,2016-06-01,41,,,2016060141,25.5,,,
2016,6,1,,MARGAREE,5,41,UPPER,AM,91.0,41.3,260,4,260,2016-06-01,41,,,2016060141,26.0,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,225,5,225,2016-06-03,25,,,2016060325,22.5,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,230,19,230,2016-06-03,25,,,2016060325,23.0,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,235,36,235,2016-06-03,25,,,2016060325,23.5,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,240,72,240,2016-06-03,25,,,2016060325,24.0,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,245,48,245,2016-06-03,25,,,2016060325,24.5,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,250,25,250,2016-06-03,25,,,2016060325,25.0,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,255,13,255,2016-06-03,25,,,2016060325,25.5,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,260,3,260,2016-06-03,25,,,2016060325,26.0,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,265,1,265,2016-06-03,25,,,2016060325,26.5,,,
2016,6,3,,MARGAREE,5,25,LOWER,AM,88.0,39.9,270,1,270,2016-06-03,25,,,2016060325,27.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,210,1,210,2016-06-03,51,,,2016060351,21.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,215,1,215,2016-06-03,51,,,2016060351,21.5,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,220,1,220,2016-06-03,51,,,2016060351,22.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,225,9,225,2016-06-03,51,,,2016060351,22.5,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,230,33,230,2016-06-03,51,,,2016060351,23.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,235,55,235,2016-06-03,51,,,2016060351,23.5,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,240,57,240,2016-06-03,51,,,2016060351,24.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,245,38,245,2016-06-03,51,,,2016060351,24.5,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,250,18,250,2016-06-03,51,,,2016060351,25.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,255,9,255,2016-06-03,51,,,2016060351,25.5,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,260,5,260,2016-06-03,51,,,2016060351,26.0,,,
2016,6,3,,MARGAREE,5,51,UPPER,AM,89.0,40.4,265,1,265,2016-06-03,51,,,2016060351,26.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,215,1,215,2016-06-03,33,,,2016060333,21.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,220,2,220,2016-06-03,33,,,2016060333,22.0,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,225,5,225,2016-06-03,33,,,2016060333,22.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,230,29,230,2016-06-03,33,,,2016060333,23.0,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,235,57,235,2016-06-03,33,,,2016060333,23.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,240,66,240,2016-06-03,33,,,2016060333,24.0,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,245,36,245,2016-06-03,33,,,2016060333,24.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,250,22,250,2016-06-03,33,,,2016060333,25.0,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,255,10,255,2016-06-03,33,,,2016060333,25.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,260,7,260,2016-06-03,33,,,2016060333,26.0,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,265,1,265,2016-06-03,33,,,2016060333,26.5,,,
2016,6,3,,MARGAREE,5,33,UPPER,PM,92.0,41.7,270,2,270,2016-06-03,33,,,2016060333,27.0,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,215,1,215,2016-06-07,12,,,2016060712,21.5,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,220,4,220,2016-06-07,12,,,2016060712,22.0,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,225,11,225,2016-06-07,12,,,2016060712,22.5,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,230,28,230,2016-06-07,12,,,2016060712,23.0,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,235,47,235,2016-06-07,12,,,2016060712,23.5,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,240,61,240,2016-06-07,12,,,2016060712,24.0,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,245,52,245,2016-06-07,12,,,2016060712,24.5,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,250,31,250,2016-06-07,12,,,2016060712,25.0,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,255,12,255,2016-06-07,12,,,2016060712,25.5,,,
2016,6,7,,MARGAREE,6,12,LOWER,PM,97.0,44.0,260,5,260,2016-06-07,12,,,2016060712,26.0,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,215,4,215,2016-06-07,41,,,2016060741,21.5,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,220,2,220,2016-06-07,41,,,2016060741,22.0,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,225,8,225,2016-06-07,41,,,2016060741,22.5,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,230,25,230,2016-06-07,41,,,2016060741,23.0,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,235,49,235,2016-06-07,41,,,2016060741,23.5,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,240,65,240,2016-06-07,41,,,2016060741,24.0,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,245,36,245,2016-06-07,41,,,2016060741,24.5,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,250,27,250,2016-06-07,41,,,2016060741,25.0,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,255,22,255,2016-06-07,41,,,2016060741,25.5,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,260,5,260,2016-06-07,41,,,2016060741,26.0,,,
2016,6,7,,MARGAREE,6,41,UPPER,PM,96.0,43.5,265,3,265,2016-06-07,41,,,2016060741,26.5,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,215,1,215,2016-06-09,15,,,2016060915,21.5,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,220,1,220,2016-06-09,15,,,2016060915,22.0,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,225,9,225,2016-06-09,15,,,2016060915,22.5,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,230,26,230,2016-06-09,15,,,2016060915,23.0,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,235,38,235,2016-06-09,15,,,2016060915,23.5,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,240,68,240,2016-06-09,15,,,2016060915,24.0,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,245,47,245,2016-06-09,15,,,2016060915,24.5,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,250,24,250,2016-06-09,15,,,2016060915,25.0,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,255,12,255,2016-06-09,15,,,2016060915,25.5,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,260,2,260,2016-06-09,15,,,2016060915,26.0,,,
2016,6,9,,MARGAREE,6,15,LOWER,AM,94.0,42.6,265,3,265,2016-06-09,15,,,2016060915,26.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,215,2,215,2016-06-09,47,,,2016060947,21.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,220,3,220,2016-06-09,47,,,2016060947,22.0,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,225,9,225,2016-06-09,47,,,2016060947,22.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,230,22,230,2016-06-09,47,,,2016060947,23.0,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,235,60,235,2016-06-09,47,,,2016060947,23.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,240,63,240,2016-06-09,47,,,2016060947,24.0,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,245,48,245,2016-06-09,47,,,2016060947,24.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,250,34,250,2016-06-09,47,,,2016060947,25.0,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,255,12,255,2016-06-09,47,,,2016060947,25.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,260,6,260,2016-06-09,47,,,2016060947,26.0,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,265,2,265,2016-06-09,47,,,2016060947,26.5,,,
2016,6,9,,MARGAREE,6,47,UPPER,PM,107.0,48.5,275,1,275,2016-06-09,47,,,2016060947,27.5,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,210,1,210,2016-06-10,26,,,2016061026,21.0,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,220,3,220,2016-06-10,26,,,2016061026,22.0,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,225,9,225,2016-06-10,26,,,2016061026,22.5,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,230,27,230,2016-06-10,26,,,2016061026,23.0,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,235,58,235,2016-06-10,26,,,2016061026,23.5,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,240,56,240,2016-06-10,26,,,2016061026,24.0,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,245,51,245,2016-06-10,26,,,2016061026,24.5,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,250,25,250,2016-06-10,26,,,2016061026,25.0,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,255,13,255,2016-06-10,26,,,2016061026,25.5,,,
2016,6,10,,MARGAREE,6,26,LOWER,AM,103.0,46.7,260,3,260,2016-06-10,26,,,2016061026,26.0,,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,205,1,205,2016-06-14,,,,2016061400,20.5,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,210,1,210,2016-06-14,,,,2016061400,21.0,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,215,2,215,2016-06-14,,,,2016061400,21.5,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,220,9,220,2016-06-14,,,,2016061400,22.0,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,225,22,225,2016-06-14,,,,2016061400,22.5,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,230,33,230,2016-06-14,,,,2016061400,23.0,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,235,57,235,2016-06-14,,,,2016061400,23.5,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,240,39,240,2016-06-14,,,,2016061400,24.0,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,245,38,245,2016-06-14,,,,2016061400,24.5,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,250,23,250,2016-06-14,,,,2016061400,25.0,True,,
2016,6,14,,MARGAREE,7,,,AM,90.0,40.8,255,13,255,2016-06-14,,,,2016061400,25.5,True,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,205,1,205,2016-06-14,25,,,2016061425,20.5,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,210,2,210,2016-06-14,25,,,2016061425,21.0,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,215,7,215,2016-06-14,25,,,2016061425,21.5,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,220,8,220,2016-06-14,25,,,2016061425,22.0,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,225,19,225,2016-06-14,25,,,2016061425,22.5,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,230,40,230,2016-06-14,25,,,2016061425,23.0,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,235,44,235,2016-06-14,25,,,2016061425,23.5,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,240,49,240,2016-06-14,25,,,2016061425,24.0,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,245,37,245,2016-06-14,25,,,2016061425,24.5,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,250,25,250,2016-06-14,25,,,2016061425,25.0,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,255,7,255,2016-06-14,25,,,2016061425,25.5,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,260,2,260,2016-06-14,25,,,2016061425,26.0,,,
2016,6,14,,MARGAREE,7,25,LOWER,AM,88.0,39.9,265,2,265,2016-06-14,25,,,2016061425,26.5,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,210,2,210,2016-06-14,12,,,2016061412,21.0,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,215,6,215,2016-06-14,12,,,2016061412,21.5,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,220,6,220,2016-06-14,12,,,2016061412,22.0,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,225,15,225,2016-06-14,12,,,2016061412,22.5,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,230,25,230,2016-06-14,12,,,2016061412,23.0,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,235,50,235,2016-06-14,12,,,2016061412,23.5,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,240,56,240,2016-06-14,12,,,2016061412,24.0,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,245,43,245,2016-06-14,12,,,2016061412,24.5,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,250,28,250,2016-06-14,12,,,2016061412,25.0,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,255,8,255,2016-06-14,12,,,2016061412,25.5,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,260,4,260,2016-06-14,12,,,2016061412,26.0,,,
2016,6,14,,MARGAREE,7,12,LOWER,PM,92.0,41.7,265,2,265,2016-06-14,12,,,2016061412,26.5,,,
