,sample_id,length_bin_id,count
5061,2002052517,25.5,40
5062,2002052517,26.0,27
5063,2002052517,26.5,1
5064,2002052517,27.0,2
5065,2002052564,24.0,67
5066,2002052564,24.5,61
5067,2002052564,25.0,93
5068,2002052564,25.5,26
5069,2002052564,26.0,32
5070,2002052564,26.5,2
5071,2002052564,27.0,6
5072,2002052564,27.5,2
5073,2002052905,23.5,1
5074,2002052905,24.0,76
5075,2002052905,24.5,72
5076,2002052905,25.0,75
5077,2002052905,25.5,46
5078,2002052905,26.0,31
5079,2002052905,26.5,2
5080,2002052905,27.5,5
5081,2002052905,28.5,1
5082,2002052938,23.0,1
5083,2002052938,23.5,1
5084,2002052938,24.0,98
5085,2002052938,24.5,60
5086,2002052938,25.0,95
5087,2002052938,25.5,37
5088,2002052938,26.0,27
5089,2002052938,26.5,1
5090,2002052938,27.0,1
5091,2002053026,23.5,24
5092,2002053026,24.0,83
5093,2002053026,24.5,66
5094,2002053026,25.0,92
5095,2002053026,25.5,29
5096,2002053026,26.0,35
5097,2002053026,26.5,1
5098,2002053041,23.0,1
5099,2002053041,23.5,23
5100,2002053041,24.0,75
5101,2002053041,24.5,64
5102,2002053041,25.0,83
5103,2002053041,25.5,53
5104,2002053041,26.0,35
5105,2002053041,26.5,1
5106,2002053041,27.0,1
5107,2002053138,23.5,22
5108,2002053138,24.0,61
5109,2002053138,24.5,73
5110,2002053138,25.0,88
5111,2002053138,25.5,44
5112,2002053138,26.0,34
5113,2002053138,27.0,1
5114,2002053164,23.5,30
5115,2002053164,24.0,81
5116,2002053164,24.5,54
5117,2002053164,25.0,73
5118,2002053164,25.5,31
5119,2002053164,26.0,28
5120,2002053164,26.5,1
5121,2002060117,23.5,1
5122,2002060117,24.0,99
5123,2002060117,24.5,60
5124,2002060117,25.0,90
5125,2002060117,25.5,36
5126,2002060117,26.0,30
5127,2002060117,26.5,9
5128,2002060141,23.0,2
5129,2002060141,23.5,32
5130,2002060141,24.0,82
5131,2002060141,24.5,60
5132,2002060141,25.0,56
5133,2002060141,25.5,43
5134,2002060141,26.0,2
5135,2002060141,26.5,2
5136,2002060141,27.0,8
5137,2002060526,20.5,1
5138,2002060526,21.0,3
5139,2002060526,21.5,10
5140,2002060526,22.0,9
5141,2002060526,22.5,7
5142,2002060526,23.0,20
5143,2002060526,23.5,43
5144,2002060526,24.0,65
5145,2002060526,24.5,54
5146,2002060526,25.0,55
5147,2002060526,25.5,26
5148,2002060526,26.0,17
5149,2002060526,26.5,5
5150,2002060526,27.0,7
5151,2002060526,27.5,3
5152,2002060526,28.0,3
5153,2002060526,28.5,2
5154,2002060638,20.5,1
5155,2002060638,21.0,2
5156,2002060638,21.5,11
5157,2002060638,22.0,18
5158,2002060638,22.5,9
5159,2002060638,23.0,28
5160,2002060638,23.5,16
5161,2002060638,24.0,30
5162,2002060638,24.5,22
5163,2002060638,25.0,19
5164,2002060638,25.5,26
5165,2002060638,26.0,1
5166,2002060638,26.5,9
5167,2002060638,27.0,2
5168,2002060638,27.5,1
5169,2002060638,28.0,2
5170,2002060638,28.5,2
5171,2002060638,29.0,1
5172,2002060826,20.5,1
5173,2002060826,21.0,21
5174,2002060826,21.5,2
5175,2002060826,22.0,23
5176,2002060826,23.0,53
5177,2002060826,23.5,2
5178,2002060826,24.0,72
5179,2002060826,24.5,31
5180,2002060826,25.0,24
5181,2002060826,25.5,23
5182,2002060826,26.0,1
5183,2002060826,26.5,13
5184,2002060826,27.5,2
5185,2002060826,28.5,1
5186,2002061226,20.0,1
5187,2002061226,20.5,1
5188,2002061226,21.0,12
5189,2002061226,22.0,1
5190,2002061226,22.5,2
5191,2002061226,23.0,1
5192,2002061226,23.5,32
5193,2002061226,24.0,22
5194,2002061226,24.5,13
5195,2002061226,25.0,15
5196,2002061226,25.5,8
5197,2002061226,26.5,1
5198,2002061226,27.0,1
5199,2002061226,28.0,1
5200,2002061426,20.5,1
5201,2002061426,21.0,82
5202,2002061426,21.5,20
5203,2002061426,22.0,44
5204,2002061426,22.5,23
5205,2002061426,23.0,36
5206,2002061426,23.5,40
5207,2002061426,24.0,47
5208,2002061426,24.5,41
5209,2002061426,25.0,1
5210,2002061426,25.5,1
5211,2003050705,24.5,1
5212,2003050705,25.0,2
5213,2003050705,25.5,1
5214,2003050705,26.0,4
5215,2003050705,26.5,5
5216,2003050705,27.0,6
5217,2003050705,27.5,2
5218,2003050705,28.0,1
5219,2003050705,28.5,1
5220,2003050805,23.0,1
5221,2003050805,24.0,1
5222,2003050805,24.5,7
5223,2003050805,25.0,1
5224,2003050805,25.5,14
5225,2003050805,26.0,18
5226,2003050805,26.5,10
5227,2003050805,27.0,11
5228,2003050805,27.5,2
5229,2003050805,28.0,1
5230,2003051405,23.0,4
5231,2003051405,23.5,4
5232,2003051405,24.0,21
5233,2003051405,24.5,40
5234,2003051405,25.0,63
5235,2003051405,25.5,59
5236,2003051405,26.0,54
5237,2003051405,26.5,37
5238,2003051405,27.0,22
5239,2003051405,27.5,10
5240,2003051405,28.0,3
5241,2003051405,29.5,1
5242,2003051625,23.5,3
5243,2003051625,24.0,4
5244,2003051625,24.5,20
5245,2003051625,25.0,46
5246,2003051625,25.5,33
5247,2003051625,26.0,32
5248,2003051625,26.5,26
5249,2003051625,27.0,26
5250,2003051625,27.5,8
5251,2003051625,28.0,5
5252,2003051705,22.5,1
5253,2003051705,23.0,1
5254,2003051705,24.0,2
5255,2003051705,24.5,44
5256,2003051705,25.0,67
5257,2003051705,25.5,58
5258,2003051705,26.0,63
5259,2003051705,26.5,47
5260,2003051705,27.0,34
5261,2003051705,27.5,12
5262,2003051705,28.0,2
5263,2003051741,24.0,1
5264,2003051741,24.5,2
5265,2003051741,25.0,8
5266,2003051741,25.5,7
5267,2003051741,26.0,4
5268,2003051741,26.5,5
5269,2003051741,27.0,3
5270,2003051741,27.5,3
5271,2003052125,22.5,1
5272,2003052125,24.0,20
5273,2003052125,24.5,22
5274,2003052125,25.0,35
5275,2003052125,25.5,31
5276,2003052125,26.0,25
5277,2003052125,26.5,17
5278,2003052125,27.0,12
5279,2003052125,27.5,9
5280,2003052125,28.0,1
5281,2003052205,21.5,1
5282,2003052205,23.5,5
5283,2003052205,24.0,17
5284,2003052205,24.5,22
5285,2003052205,25.0,32
5286,2003052205,25.5,40
5287,2003052205,26.0,23
5288,2003052205,26.5,17
5289,2003052205,27.0,9
5290,2003052205,27.5,2
5291,2003052205,28.0,1
5292,2003052241,23.5,4
5293,2003052241,24.0,23
5294,2003052241,24.5,19
5295,2003052241,25.0,27
5296,2003052241,25.5,15
5297,2003052241,26.0,11
5298,2003052241,26.5,18
5299,2003052241,27.0,2
5300,2003052241,27.5,4
5301,2003052241,28.0,1
5302,2003052805,22.5,1
5303,2003052805,23.5,25
5304,2003052805,24.0,33
5305,2003052805,24.5,39
5306,2003052805,25.0,69
5307,2003052805,25.5,50
5308,2003052805,26.0,54
5309,2003052805,26.5,30
5310,2003052805,27.0,22
5311,2003052805,27.5,2
5312,2003052805,28.0,2
5313,2003052835,23.0,2
5314,2003052835,23.5,30
5315,2003052835,24.0,57
5316,2003052835,24.5,52
5317,2003052835,25.0,46
5318,2003052835,25.5,41
5319,2003052835,26.0,48
5320,2003052835,26.5,31
5321,2003052835,27.0,2
5322,2003052835,27.5,9
5323,2003052835,28.0,1
5324,2003052926,21.5,2
5325,2003052926,22.5,2
5326,2003052926,23.0,20
5327,2003052926,23.5,57
5328,2003052926,24.0,83
5329,2003052926,24.5,49
5330,2003052926,25.0,54
5331,2003052926,25.5,32
5332,2003052926,26.0,24
5333,2003052926,26.5,10
5334,2003052926,27.0,5
5335,2003052926,27.5,1
5336,2003052926,28.0,1
5337,2003053041,22.5,2
5338,2003053041,23.0,26
5339,2003053041,23.5,28
5340,2003053041,24.0,71
5341,2003053041,24.5,64
5342,2003053041,25.0,50
5343,2003053041,25.5,34
5344,2003053041,26.0,27
5345,2003053041,26.5,17
5346,2003053041,27.0,11
5347,2003053041,27.5,3
5348,2003053041,28.0,1
5349,2003053041,28.5,1
5350,2003053138,22.5,2
5351,2003053138,23.0,34
5352,2003053138,23.5,44
5353,2003053138,24.0,65
5354,2003053138,24.5,49
5355,2003053138,25.0,51
5356,2003053138,25.5,29
5357,2003053138,26.0,29
5358,2003053138,26.5,18
5359,2003053138,27.0,1
5360,2003053138,27.5,1
5361,2003060435,22.5,1
5362,2003060435,23.0,2
5363,2003060435,23.5,75
5364,2003060435,24.0,87
5365,2003060435,24.5,49
5366,2003060435,25.0,44
5367,2003060435,25.5,26
5368,2003060435,26.0,27
5369,2003060435,26.5,2
5370,2003060435,27.0,6
5371,2003060435,27.5,1
5372,2003060435,28.0,1
5373,2003060438,22.5,1
5374,2003060438,23.0,57
5375,2003060438,23.5,50
5376,2003060438,24.0,78
5377,2003060438,24.5,39
5378,2003060438,25.0,37
5379,2003060438,25.5,32
5380,2003060438,26.0,42
5381,2003060438,27.0,16
5382,2003060438,28.0,1
5383,2003060438,28.5,1
5384,2003060505,21.0,1
5385,2003060505,22.0,1
5386,2003060505,22.5,62
5387,2003060505,23.5,66
5388,2003060505,24.0,80
5389,2003060505,24.5,23
5390,2003060505,25.0,46
5391,2003060505,25.5,22
5392,2003060505,26.0,2
5393,2003060505,26.5,7
5394,2003060505,27.0,1
5395,2003060505,27.5,2
5396,2003060505,28.0,1
5397,2003060538,21.5,1
5398,2003060538,22.0,1
5399,2003060538,22.5,10
5400,2003060538,23.0,28
5401,2003060538,23.5,36
5402,2003060538,24.0,74
5403,2003060538,24.5,55
5404,2003060538,25.0,40
5405,2003060538,25.5,25
5406,2003060538,26.0,14
5407,2003060538,26.5,15
5408,2003060538,27.0,5
5409,2003060538,27.5,1
5410,2003060538,28.0,1
5411,2003060538,28.5,1
5412,2003060625,22.0,1
5413,2003060625,22.5,10
5414,2003060625,23.0,23
5415,2003060625,23.5,35
5416,2003060625,24.0,61
5417,2003060625,24.5,44
5418,2003060625,25.0,23
5419,2003060625,25.5,9
5420,2003060625,26.0,19
5421,2003060625,26.5,7
5422,2003060625,27.0,5
5423,2003060641,21.5,1
5424,2003060641,22.5,2
5425,2003060641,23.0,68
5426,2003060641,23.5,45
5427,2003060641,24.0,82
5428,2003060641,24.5,40
5429,2003060641,25.0,33
5430,2003060641,25.5,14
5431,2003060641,26.0,14
5432,2003060641,26.5,1
5433,2003060641,27.0,7
5434,2003060705,21.0,1
5435,2003060705,23.0,2
5436,2003060705,23.5,69
5437,2003060705,24.0,68
5438,2003060705,24.5,49
5439,2003060705,25.0,46
5440,2003060705,25.5,32
5441,2003060705,26.0,38
5442,2003060705,26.5,2
5443,2003060705,28.0,1
5444,2003060705,28.5,1
5445,2003060705,29.0,1
5446,2003060726,21.0,1
5447,2003060726,21.5,1
5448,2003060726,22.5,2
5449,2003060726,23.0,32
5450,2003060726,23.5,36
5451,2003060726,24.0,69
5452,2003060726,24.5,30
5453,2003060726,25.0,47
5454,2003060726,25.5,35
5455,2003060726,26.0,32
5456,2003060726,26.5,18
5457,2003060726,27.0,19
5458,2003060726,27.5,1
5459,2003060726,28.0,2
5460,2003060726,28.5,1
5461,2003061126,21.0,1
5462,2003061126,22.5,1
5463,2003061126,23.0,2
5464,2003061126,23.5,117
5465,2003061126,24.0,98
5466,2003061126,24.5,50
5467,2003061126,25.0,31
5468,2003061126,25.5,8
5469,2003061126,26.0,10
5470,2003061126,28.0,1
5471,2003061305,22.0,1
5472,2003061305,22.5,1
5473,2003061305,23.0,78
5474,2003061305,23.5,41
5475,2003061305,24.0,58
5476,2003061305,24.5,36
5477,2003061305,25.0,30
5478,2003061305,25.5,23
5479,2003061305,26.0,15
5480,2003061305,26.5,14
5481,2003061305,27.0,2
5482,2003061305,28.0,1
5483,2003061305,28.5,1
5484,2003061305,29.0,3
5485,2003061825,21.0,1
5486,2003061825,22.5,14
5487,2003061825,23.0,28
5488,2003061825,23.5,25
5489,2003061825,24.0,31
5490,2003061825,24.5,21
5491,2003061825,25.0,15
5492,2003061825,25.5,12
5493,2003061825,26.0,2
5494,2003061825,26.5,2
5495,2003061941,20.5,1
5496,2003061941,22.5,2
5497,2003061941,23.0,35
5498,2003061941,23.5,23
5499,2003061941,24.0,25
5500,2003061941,24.5,26
5501,2003061941,25.0,2
5502,2003061941,25.5,8
5503,2003061941,26.0,6
5504,2003061941,26.5,1
5505,2003061941,27.0,2
5506,2003062026,20.5,1
5507,2003062026,21.0,1
5508,2003062026,21.5,3
5509,2003062026,22.0,14
5510,2003062026,22.5,9
5511,2003062026,23.0,56
5512,2003062026,23.5,40
5513,2003062026,24.0,69
5514,2003062026,24.5,39
5515,2003062026,25.0,43
5516,2003062026,25.5,12
5517,2003062026,26.0,8
5518,2003062026,26.5,1
5519,2003062105,21.0,1
5520,2003062105,22.0,12
5521,2003062105,22.5,2
5522,2003062105,23.0,78
5523,2003062105,23.5,62
5524,2003062105,24.0,66
5525,2003062105,24.5,43
5526,2003062105,25.0,40
5527,2003062105,25.5,14
5528,2003062105,26.0,2
5529,2003062105,26.5,4
5530,2003062105,27.5,1
5531,2003062605,21.5,1
5532,2003062605,22.0,1
5533,2003062605,22.5,40
5534,2003062605,23.0,76
5535,2003062605,23.5,51
5536,2003062605,24.0,66
5537,2003062605,24.5,35
5538,2003062605,25.0,36
5539,2003062605,25.5,2
5540,2003062605,26.0,12
5541,2003062605,26.5,1
5542,2003062605,28.5,1
5543,2004052126,23.0,2
5544,2004052126,23.5,12
5545,2004052126,24.0,22
5546,2004052126,24.5,23
5547,2004052126,25.0,25
5548,2004052126,25.5,13
5549,2004052126,26.0,9
5550,2004052126,26.5,3
5551,2004052126,27.0,2
5552,2004052126,28.0,1
5553,2004052212,23.0,2
5554,2004052212,23.5,7
5555,2004052212,24.0,15
5556,2004052212,24.5,21
5557,2004052212,25.0,26
5558,2004052212,25.5,7
5559,2004052212,26.0,12
5560,2004052212,26.5,3
5561,2004052212,27.0,3
5562,2004052817,22.5,4
5563,2004052817,23.0,5
5564,2004052817,23.5,19
5565,2004052817,24.0,40
5566,2004052817,24.5,44
5567,2004052817,25.0,61
5568,2004052817,25.5,31
5569,2004052817,26.0,26
5570,2004052817,26.5,12
5571,2004052817,27.0,8
5572,2004052817,27.5,1
5573,2004052817,28.0,1
5574,2004052817,28.5,1
5575,2004052902,22.5,1
5576,2004052902,23.0,13
5577,2004052902,23.5,43
5578,2004052902,24.0,44
5579,2004052902,24.5,69
5580,2004052902,25.0,54
5581,2004052902,25.5,26
5582,2004052902,26.0,16
5583,2004052902,26.5,3
5584,2004052902,27.0,1
5585,2004052902,27.5,2
5586,2004052902,28.0,1
5587,2004052941,22.5,1
5588,2004052941,23.0,5
5589,2004052941,23.5,30
5590,2004052941,24.0,65
5591,2004052941,24.5,62
5592,2004052941,25.0,54
5593,2004052941,25.5,36
5594,2004052941,26.0,26
5595,2004052941,26.5,12
5596,2004052941,27.0,3
5597,2004060205,22.5,1
5598,2004060205,23.0,13
5599,2004060205,23.5,37
5600,2004060205,24.0,73
5601,2004060205,24.5,46
5602,2004060205,25.0,41
5603,2004060205,25.5,42
5604,2004060205,26.0,15
5605,2004060205,26.5,5
5606,2004060205,27.5,1
5607,2004060205,28.0,1
5608,2004060505,22.5,1
5609,2004060505,23.0,6
5610,2004060505,23.5,20
5611,2004060505,24.0,36
5612,2004060505,24.5,35
5613,2004060505,25.0,38
5614,2004060505,25.5,23
5615,2004060505,26.0,13
5616,2004060505,26.5,6
5617,2004060505,27.0,4
5618,2004060505,27.5,2
5619,2004060505,28.0,1
5620,2004060505,28.5,1
5621,2004060925,21.5,1
5622,2004060925,22.0,3
5623,2004060925,22.5,4
5624,2004060925,23.0,21
5625,2004060925,23.5,34
5626,2004060925,24.0,39
5627,2004060925,24.5,38
5628,2004060925,25.0,24
5629,2004060925,25.5,10
5630,2004060925,26.0,5
5631,2004060925,26.5,2
5632,2004061135,22.5,7
5633,2004061135,23.0,25
5634,2004061135,23.5,48
5635,2004061135,24.0,60
5636,2004061135,24.5,48
5637,2004061135,25.0,43
5638,2004061135,25.5,21
5639,2004061135,26.0,7
5640,2004061135,26.5,4
5641,2004061135,27.0,3
5642,2004061135,27.5,1
5643,2004061135,28.0,1
5644,2004061135,28.5,1
5645,2004061226,21.5,1
5646,2004061226,22.5,4
5647,2004061226,23.0,12
5648,2004061226,23.5,28
5649,2004061226,24.0,63
5650,2004061226,24.5,60
5651,2004061226,25.0,54
5652,2004061226,25.5,34
5653,2004061226,26.0,20
5654,2004061226,26.5,10
5655,2004061226,27.0,7
5656,2004061226,27.5,3
5657,2004061605,21.5,1
5658,2004061605,22.0,1
5659,2004061605,22.5,3
5660,2004061605,23.0,8
5661,2004061605,23.5,13
5662,2004061605,24.0,20
5663,2004061605,24.5,17
5664,2004061605,25.0,14
5665,2004061605,25.5,11
5666,2004061605,26.0,5
5667,2004061605,26.5,6
5668,2005050501,24.0,2
5669,2005050501,25.0,4
5670,2005050501,25.5,3
5671,2005050501,26.0,5
5672,2005050501,26.5,2
5673,2005050501,27.0,2
5674,2005050726,24.0,2
5675,2005050726,24.5,1
5676,2005050726,25.0,2
5677,2005050726,25.5,6
5678,2005050726,26.0,4
5679,2005050726,26.5,4
5680,2005050726,27.0,4
5681,2005050726,28.0,1
5682,2005051141,23.5,4
5683,2005051141,24.0,13
5684,2005051141,24.5,16
5685,2005051141,25.0,28
5686,2005051141,25.5,27
5687,2005051141,26.0,34
5688,2005051141,26.5,24
5689,2005051141,27.0,14
5690,2005051141,27.5,3
5691,2005051141,28.0,1
5692,2005051202,23.5,1
5693,2005051202,24.0,5
5694,2005051202,24.5,4
5695,2005051202,25.0,20
5696,2005051202,25.5,12
5697,2005051202,26.0,12
5698,2005051202,26.5,8
5699,2005051202,27.0,2
5700,2005051202,27.5,3
5701,2005052126,23.0,3
5702,2005052126,23.5,11
5703,2005052126,24.0,28
5704,2005052126,24.5,25
5705,2005052126,25.0,47
5706,2005052126,25.5,35
5707,2005052126,26.0,31
5708,2005052126,26.5,24
5709,2005052126,27.0,5
5710,2005052126,27.5,1
5711,2005052126,28.0,1
5712,2005052126,28.5,1
5713,2005052149,23.5,5
5714,2005052149,24.0,15
5715,2005052149,24.5,13
5716,2005052149,25.0,37
5717,2005052149,25.5,24
5718,2005052149,26.0,29
5719,2005052149,26.5,12
5720,2005052149,27.0,12
5721,2005052149,27.5,1
5722,2005052625,23.0,8
5723,2005052625,23.5,11
5724,2005052625,24.0,30
5725,2005052625,24.5,37
5726,2005052625,25.0,51
5727,2005052625,25.5,31
5728,2005052625,26.0,39
5729,2005052625,26.5,13
5730,2005052625,27.0,4
5731,2005052625,27.5,3
5732,2005052625,28.0,1
5733,2005052625,28.5,1
5734,2005052735,23.5,9
5735,2005052735,24.0,27
5736,2005052735,24.5,34
5737,2005052735,25.0,31
5738,2005052735,25.5,27
5739,2005052735,26.0,21
5740,2005052735,26.5,7
5741,2005052735,27.0,3
5742,2005052735,27.5,2
5743,2005060205,22.5,1
5744,2005060205,23.0,3
5745,2005060205,23.5,32
5746,2005060205,24.0,46
5747,2005060205,24.5,57
5748,2005060205,25.0,56
5749,2005060205,25.5,51
5750,2005060205,26.0,22
5751,2005060205,26.5,13
5752,2005060205,27.0,4
5753,2005060205,27.5,2
5754,2005060205,28.0,1
5755,2005060215,23.0,3
5756,2005060215,23.5,9
5757,2005060215,24.0,25
5758,2005060215,24.5,23
5759,2005060215,25.0,21
5760,2005060215,25.5,12
5761,2005060215,26.0,7
5762,2005060215,26.5,8
5763,2005060215,27.0,4
5764,2005060335,22.5,3
5765,2005060335,23.0,11
5766,2005060335,23.5,31
5767,2005060335,24.0,54
5768,2005060335,24.5,53
5769,2005060335,25.0,51
5770,2005060335,25.5,34
5771,2005060335,26.0,24
5772,2005060335,26.5,7
5773,2005060335,27.0,3
5774,2005060335,27.5,3
5775,2005060402,22.5,1
5776,2005060402,23.0,8
5777,2005060402,23.5,13
5778,2005060402,24.0,55
5779,2005060402,24.5,30
5780,2005060402,25.0,29
5781,2005060402,25.5,12
5782,2005060402,26.0,15
5783,2005060402,26.5,3
5784,2005060402,27.0,1
5785,2006050605,22.5,2
5786,2006050605,23.0,2
5787,2006050605,23.5,23
5788,2006050605,24.0,24
5789,2006050605,24.5,38
5790,2006050605,25.0,35
5791,2006050605,25.5,21
5792,2006050605,26.0,19
5793,2006050605,26.5,12
5794,2006050605,27.0,9
5795,2006050605,27.5,4
5796,2006050605,28.0,1
5797,2006050605,28.5,1
5798,2006051226,23.0,6
5799,2006051226,23.5,11
5800,2006051226,24.0,23
5801,2006051226,24.5,19
5802,2006051226,25.0,23
5803,2006051226,25.5,13
5804,2006051226,26.0,11
5805,2006051226,26.5,7
5806,2006051226,27.0,5
5807,2006051226,28.5,1
5808,2006051705,23.0,4
5809,2006051705,23.5,20
5810,2006051705,24.0,41
5811,2006051705,24.5,47
5812,2006051705,25.0,54
5813,2006051705,25.5,30
5814,2006051705,26.0,30
5815,2006051705,26.5,12
5816,2006051705,27.0,15
5817,2006051705,27.5,3
5818,2006051705,28.0,1
5819,2006051705,28.5,2
5820,2006051826,21.5,1
5821,2006051826,22.5,8
5822,2006051826,23.0,18
5823,2006051826,23.5,31
5824,2006051826,24.0,46
5825,2006051826,24.5,53
5826,2006051826,25.0,43
5827,2006051826,25.5,30
5828,2006051826,26.0,20
5829,2006051826,26.5,8
5830,2006051826,27.0,4
5831,2006051826,27.5,4
5832,2006052305,22.5,4
5833,2006052305,23.0,20
5834,2006052305,23.5,31
5835,2006052305,24.0,49
5836,2006052305,24.5,47
5837,2006052305,25.0,38
5838,2006052305,25.5,28
5839,2006052305,26.0,30
5840,2006052305,26.5,13
5841,2006052305,27.0,4
5842,2006052305,27.5,2
5843,2006052305,28.0,2
5844,2006052502,22.0,1
5845,2006052502,23.0,9
5846,2006052502,23.5,26
5847,2006052502,24.0,38
5848,2006052502,24.5,34
5849,2006052502,25.0,44
5850,2006052502,25.5,24
5851,2006052502,26.0,12
5852,2006052502,26.5,9
5853,2006052502,27.0,4
5854,2006052502,27.5,3
5855,2006052712,22.5,1
5856,2006052712,23.0,11
5857,2006052712,23.5,27
5858,2006052712,24.0,44
5859,2006052712,24.5,37
5860,2006052712,25.0,43
5861,2006052712,25.5,33
5862,2006052712,26.0,20
5863,2006052712,26.5,18
5864,2006052712,27.0,7
5865,2006052712,27.5,2
5866,2006052712,28.0,2
5867,2006053026,22.5,8
5868,2006053026,23.0,23
5869,2006053026,23.5,48
5870,2006053026,24.0,56
5871,2006053026,24.5,50
5872,2006053026,25.0,24
5873,2006053026,25.5,15
5874,2006053026,26.0,13
5875,2006053026,26.5,4
5876,2006053026,27.0,3
5877,2006053026,28.5,1
5878,2006060705,21.0,1
5879,2006060705,21.5,1
5880,2006060705,22.0,3
5881,2006060705,22.5,2
5882,2006060705,23.0,4
5883,2006060705,23.5,7
5884,2006060705,24.0,9
5885,2006060705,24.5,7
5886,2006060705,25.0,10
5887,2006060705,25.5,7
5888,2006060705,26.0,10
5889,2006060705,26.5,7
5890,2006060705,27.0,6
5891,2006060705,27.5,4
5892,2006060705,28.0,2
5893,2006060705,28.5,1
5894,2006060705,29.5,1
5895,2006061047,21.0,2
5896,2006061047,21.5,2
5897,2006061047,22.0,7
5898,2006061047,22.5,8
5899,2006061047,23.0,16
5900,2006061047,23.5,16
5901,2006061047,24.0,26
5902,2006061047,24.5,30
5903,2006061047,25.0,23
5904,2006061047,25.5,14
5905,2006061047,26.0,19
5906,2006061047,26.5,11
5907,2006061047,27.0,9
5908,2006061047,27.5,1
5909,2006061047,28.0,5
5910,2006061047,28.5,2
5911,2006061047,29.0,1
5912,2006061047,29.5,1
5913,2007050826,23.0,3
5914,2007050826,23.5,7
5915,2007050826,24.0,21
5916,2007050826,24.5,37
5917,2007050826,25.0,58
5918,2007050826,25.5,40
5919,2007050826,26.0,41
5920,2007050826,26.5,31
5921,2007050826,27.0,31
5922,2007050826,27.5,12
5923,2007050826,28.0,9
5924,2007050826,28.5,1
5925,2007050826,29.5,1
5926,2007051141,23.0,2
5927,2007051141,23.5,9
5928,2007051141,24.0,24
5929,2007051141,24.5,34
5930,2007051141,25.0,48
5931,2007051141,25.5,41
5932,2007051141,26.0,38
5933,2007051141,26.5,14
5934,2007051141,27.0,11
5935,2007051141,27.5,7
5936,2007051141,28.0,5
5937,2007051141,28.5,1
5938,2007051141,29.0,2
5939,2007051141,30.0,2
5940,2007051647,23.0,4
5941,2007051647,23.5,14
5942,2007051647,24.0,22
5943,2007051647,24.5,39
5944,2007051647,25.0,39
5945,2007051647,25.5,24
5946,2007051647,26.0,20
5947,2007051647,26.5,19
5948,2007051647,27.0,5
5949,2007051647,27.5,5
5950,2007051647,28.0,5
5951,2007051647,28.5,1
5952,2007051705,22.5,2
5953,2007051705,23.0,3
5954,2007051705,23.5,13
5955,2007051705,24.0,28
5956,2007051705,24.5,31
5957,2007051705,25.0,31
5958,2007051705,25.5,32
5959,2007051705,26.0,21
5960,2007051705,26.5,20
5961,2007051705,27.0,11
5962,2007051705,27.5,5
5963,2007051705,28.0,4
5964,2007051705,29.0,1
5965,2007051926,22.0,1
5966,2007051926,22.5,4
5967,2007051926,23.0,8
5968,2007051926,23.5,11
5969,2007051926,24.0,34
5970,2007051926,24.5,42
5971,2007051926,25.0,61
5972,2007051926,25.5,56
5973,2007051926,26.0,44
5974,2007051926,26.5,32
5975,2007051926,27.0,16
5976,2007051926,27.5,11
5977,2007051926,28.0,8
5978,2007051926,28.5,1
5979,2007051926,29.5,1
5980,2007052525,22.0,4
5981,2007052525,22.5,7
5982,2007052525,23.0,1
5983,2007052525,23.5,13
5984,2007052525,24.0,18
5985,2007052525,24.5,32
5986,2007052525,25.0,26
5987,2007052525,25.5,30
5988,2007052525,26.0,9
5989,2007052525,26.5,11
5990,2007052525,27.0,6
5991,2007052525,27.5,1
5992,2007052525,28.5,1
5993,2007052525,29.0,1
5994,2007052941,23.5,11
5995,2007052941,24.0,23
5996,2007052941,24.5,47
5997,2007052941,25.0,50
5998,2007052941,25.5,52
5999,2007052941,26.0,38
6000,2007052941,26.5,33
6001,2007052941,27.0,17
6002,2007052941,27.5,10
6003,2007052941,28.0,7
6004,2007052941,29.5,1
6005,2007053005,22.5,1
6006,2007053005,23.0,13
6007,2007053005,23.5,24
6008,2007053005,24.0,40
6009,2007053005,24.5,69
6010,2007053005,25.0,59
6011,2007053005,25.5,38
6012,2007053005,26.0,37
6013,2007053005,26.5,12
6014,2007053005,27.0,17
6015,2007053005,27.5,2
6016,2007053005,28.5,1
6017,2007053141,22.5,3
6018,2007053141,23.0,12
6019,2007053141,23.5,23
6020,2007053141,24.0,52
6021,2007053141,24.5,39
6022,2007053141,25.0,27
6023,2007053141,25.5,17
6024,2007053141,26.0,14
6025,2007053141,26.5,2
6026,2007053141,27.0,6
6027,2007053141,27.5,1
6028,2007060125,22.5,3
6029,2007060125,23.0,7
6030,2007060125,23.5,16
6031,2007060125,24.0,34
6032,2007060125,24.5,45
6033,2007060125,25.0,45
6034,2007060125,25.5,41
6035,2007060125,26.0,42
6036,2007060125,26.5,37
6037,2007060125,27.0,20
6038,2007060125,27.5,4
6039,2007060125,28.0,2
6040,2007060125,28.5,2
6041,2007060147,21.0,1
6042,2007060147,21.5,1
6043,2007060147,22.0,2
6044,2007060147,22.5,1
6045,2007060147,23.0,10
6046,2007060147,23.5,14
6047,2007060147,24.0,47
6048,2007060147,24.5,44
6049,2007060147,25.0,48
6050,2007060147,25.5,27
6051,2007060147,26.0,31
6052,2007060147,26.5,16
6053,2007060147,27.0,7
6054,2007060147,27.5,6
6055,2007060147,28.0,4
6056,2007060147,28.5,2
6057,2007060147,29.5,1
6058,2007060202,23.0,6
