sample_id,length_bin_id,count
1995060501,25.0,19
1995060501,25.5,35
1995060501,26.0,42
1995060501,26.5,28
1995060501,27.0,23
1995060501,27.5,17
1995060501,28.0,9
1995060501,28.5,4
1995060501,29.0,2
1995060541,23.0,1
1995060541,23.5,3
1995060541,24.0,10
1995060541,24.5,7
1995060541,25.0,11
1995060541,25.5,7
1995060541,26.0,10
1995060541,26.5,12
1995060541,27.0,9
1995060541,27.5,2
1995060541,28.0,2
1995060626,23.0,5
1995060626,23.5,14
1995060626,24.0,38
1995060626,24.5,41
1995060626,25.0,36
1995060626,25.5,36
1995060626,26.0,29
1995060626,26.5,29
1995060626,27.0,16
1995060626,27.5,13
1995060626,28.0,7
1995060626,28.5,4
1995060635,23.0,2
1995060635,23.5,2
1995060635,24.0,11
1995060635,24.5,14
1995060635,25.0,30
1995060635,25.5,18
1995060635,26.0,20
1995060635,26.5,15
1995060635,27.0,14
1995060635,27.5,12
1995060635,28.0,6
1995060635,28.5,2
1995060705,23.0,5
1995060705,23.5,12
1995060705,24.0,29
1995060705,24.5,38
1995060705,25.0,48
1995060705,25.5,44
1995060705,26.0,27
1995060705,26.5,20
1995060705,27.0,17
1995060705,27.5,7
1995060705,28.0,8
1995060705,28.5,3
1995060737,23.5,1
1995060737,24.0,5
1995060737,24.5,10
1995060737,25.0,4
1995060737,25.5,10
1995060737,26.0,8
1995060737,26.5,8
1995060737,27.0,2
1995060737,27.5,2
1995060737,28.0,2
1995060826,22.5,2
1995060826,23.0,5
1995060826,23.5,11
1995060826,24.0,51
1995060826,24.5,46
1995060826,25.0,50
1995060826,25.5,47
1995060826,26.0,24
1995060826,26.5,25
1995060826,27.0,13
1995060826,27.5,9
1995060826,28.0,4
1995060852,23.0,4
1995060852,23.5,8
1995060852,24.0,26
1995060852,24.5,47
1995060852,25.0,46
1995060852,25.5,37
1995060852,26.0,30
1995060852,26.5,28
1995060852,27.0,17
1995060852,27.5,9
1995060852,28.0,8
1995060852,29.0,1
1995060852,29.5,1
1995060912,23.0,6
1995060912,23.5,17
1995060912,24.0,26
1995060912,24.5,45
1995060912,25.0,49
1995060912,25.5,35
1995060912,26.0,27
1995060912,26.5,20
1995060912,27.0,6
1995060912,27.5,9
1995060938,21.5,1
1995060938,23.0,3
1995060938,23.5,8
1995060938,24.0,19
1995060938,24.5,24
1995060938,25.0,15
1995060938,25.5,20
1995060938,26.0,22
1995060938,26.5,6
1995060938,27.0,9
1995060938,27.5,5
1995060938,28.0,1
1995061026,22.5,1
1995061026,23.0,3
1995061026,23.5,28
1995061026,24.0,30
1995061026,24.5,52
1995061026,25.0,39
1995061026,25.5,28
1995061026,26.0,9
1995061026,26.5,4
1995061026,27.0,8
1995061026,27.5,6
1995061026,28.0,1
1995061026,28.5,1
1995061041,23.0,6
1995061041,23.5,20
1995061041,24.0,39
1995061041,24.5,46
1995061041,25.0,44
1995061041,25.5,44
1995061041,26.0,21
1995061041,26.5,11
1995061041,27.0,13
1995061041,27.5,4
1995061041,28.0,8
1995061041,29.0,1
1995061101,22.0,1
1995061101,22.5,3
1995061101,23.0,5
1995061101,23.5,21
1995061101,24.0,42
1995061101,24.5,62
1995061101,25.0,52
1995061101,25.5,24
1995061101,26.0,20
1995061101,26.5,17
1995061101,27.0,5
1995061101,27.5,1
1995061101,29.0,1
1995061141,22.5,2
1995061141,23.0,5
1995061141,23.5,7
1995061141,24.0,21
1995061141,24.5,28
1995061141,25.0,30
1995061141,25.5,17
1995061141,26.0,21
1995061141,26.5,12
1995061141,27.0,5
1995061141,28.0,1
1995061201,22.5,3
1995061201,23.0,4
1995061201,23.5,21
1995061201,24.0,31
1995061201,24.5,35
1995061201,25.0,40
1995061201,25.5,33
1995061201,26.0,18
1995061201,26.5,12
1995061201,27.5,2
1995061235,22.5,1
1995061235,23.0,17
1995061235,23.5,33
1995061235,24.0,40
1995061235,24.5,47
1995061235,25.0,42
1995061235,25.5,22
1995061235,26.0,11
1995061235,26.5,8
1995061235,27.0,5
1995061235,27.5,1
1995061312,23.5,1
1995061312,24.0,7
1995061312,24.5,6
1995061312,25.0,4
1995061312,25.5,9
1995061312,26.0,2
1995061312,26.5,3
1995061312,27.0,1
1995061341,23.0,1
1995061341,23.5,12
1995061341,24.0,19
1995061341,24.5,24
1995061341,25.0,19
1995061341,25.5,8
1995061341,26.0,13
1995061341,26.5,2
1995061341,27.0,1
1995061417,23.0,1
1995061417,23.5,1
1995061417,24.0,3
1995061417,24.5,1
1995061417,25.0,6
1995061417,25.5,2
1995061417,26.0,1
1995061417,26.5,1
1995061417,27.5,1
1995061417,28.0,1
1995061602,22.0,1
1995061602,22.5,5
1995061602,23.0,9
1995061602,23.5,19
1995061602,24.0,35
1995061602,24.5,38
1995061602,25.0,44
1995061602,25.5,36
1995061602,26.0,18
1995061602,26.5,18
1995061602,27.0,6
1995061602,27.5,1
1995061602,28.0,2
1995061602,28.5,1
1995061602,29.0,1
1995061712,22.5,1
1995061712,23.0,5
1995061712,23.5,4
1995061712,24.0,21
1995061712,24.5,13
1995061712,25.0,15
1995061712,25.5,7
1995061712,26.0,9
1995061712,26.5,3
1995061712,27.0,3
1995061712,27.5,1
1995061712,28.0,2
1995061712,29.0,1
1995061817,22.0,1
1995061817,22.5,4
1995061817,23.0,5
1995061817,23.5,15
1995061817,24.0,35
1995061817,24.5,45
1995061817,25.0,33
1995061817,25.5,26
1995061817,26.0,19
1995061817,26.5,8
1995061817,27.0,2
1995061817,28.0,1
1995061817,29.5,1
1995061941,21.5,1
1995061941,22.5,2
1995061941,23.0,6
1995061941,23.5,20
1995061941,24.0,25
1995061941,24.5,23
1995061941,25.0,23
1995061941,25.5,19
1995061941,26.0,6
1995061941,26.5,4
1995061941,27.0,2
1996051105,23.5,2
1996051105,24.0,3
1996051105,24.5,12
1996051105,25.0,16
1996051105,25.5,16
1996051105,26.0,26
1996051105,26.5,22
1996051105,27.0,17
1996051105,27.5,7
1996051105,28.0,2
1996051105,28.5,3
1996051712,24.0,2
1996051712,24.5,2
1996051712,25.0,6
1996051712,25.5,6
1996051712,26.0,6
1996051712,26.5,8
1996051712,27.0,9
1996051712,27.5,2
1996051712,28.0,4
1996052212,23.5,1
1996052212,24.0,0
1996052212,24.5,4
1996052212,25.0,16
1996052212,25.5,28
1996052212,26.0,40
1996052212,26.5,40
1996052212,27.0,55
1996052212,27.5,22
1996052212,28.0,16
1996052212,28.5,4
1996052212,29.0,2
1996052212,29.5,0
1996052212,30.0,1
1996052326,22.0,1
1996052326,22.5,0
1996052326,23.0,2
1996052326,23.5,4
1996052326,24.0,14
1996052326,24.5,14
1996052326,25.0,28
1996052326,25.5,47
1996052326,26.0,41
1996052326,26.5,56
1996052326,27.0,33
1996052326,27.5,14
1996052326,28.0,5
1996052326,28.5,1
1996052326,29.0,1
1996052337,22.5,1
1996052337,23.0,2
1996052337,23.5,5
1996052337,24.0,9
1996052337,24.5,17
1996052337,25.0,35
1996052337,25.5,36
1996052337,26.0,48
1996052337,26.5,48
1996052337,27.0,43
1996052337,27.5,20
1996052337,28.0,9
1996052337,28.5,4
1996052337,29.0,2
1996052412,22.0,1
1996052412,22.5,2
1996052412,23.0,2
1996052412,23.5,2
1996052412,24.0,12
1996052412,24.5,17
1996052412,25.0,36
1996052412,25.5,48
1996052412,26.0,48
1996052412,26.5,42
1996052412,27.0,28
1996052412,27.5,21
1996052412,28.0,11
1996052412,28.5,2
1996052905,21.5,1
1996052905,22.0,1
1996052905,22.5,0
1996052905,23.0,0
1996052905,23.5,2
1996052905,24.0,1
1996052905,24.5,6
1996052905,25.0,6
1996052905,25.5,11
1996052905,26.0,13
1996052905,26.5,9
1996052905,27.0,7
1996052905,27.5,6
1996052905,28.0,4
1996060126,21.0,1
1996060126,21.5,0
1996060126,22.0,0
1996060126,22.5,3
1996060126,23.0,4
1996060126,23.5,12
1996060126,24.0,17
1996060126,24.5,33
1996060126,25.0,48
1996060126,25.5,55
1996060126,26.0,54
1996060126,26.5,48
1996060126,27.0,23
1996060126,27.5,9
1996060126,28.0,2
1996060126,28.5,1
1996060126,29.0,0
1996060126,29.5,1
1996060502,21.0,1
1996060502,21.5,6
1996060502,22.0,8
1996060502,22.5,4
1996060502,23.0,16
1996060502,23.5,20
1996060502,24.0,37
1996060502,24.5,31
1996060502,25.0,50
1996060502,25.5,35
1996060502,26.0,30
1996060502,26.5,27
1996060502,27.0,14
1996060502,27.5,3
1996060502,28.0,2
1996060502,28.5,0
1996060502,29.0,1
1996060526,22.0,2
1996060526,22.5,10
1996060526,23.0,16
1996060526,23.5,30
1996060526,24.0,41
1996060526,24.5,56
1996060526,25.0,54
1996060526,25.5,38
1996060526,26.0,54
1996060526,26.5,21
1996060526,27.0,18
1996060526,27.5,5
1996060526,28.0,1
1996060526,28.5,0
1996060526,29.0,2
1996060535,21.0,1
1996060535,21.5,1
1996060535,22.0,5
1996060535,22.5,9
1996060535,23.0,13
1996060535,23.5,19
1996060535,24.0,29
1996060535,24.5,27
1996060535,25.0,39
1996060535,25.5,26
1996060535,26.0,37
1996060535,26.5,20
1996060535,27.0,23
1996060535,27.5,6
1996060535,28.0,1
1996060538,21.5,1
1996060538,22.0,2
1996060538,22.5,4
1996060538,23.0,3
1996060538,23.5,17
1996060538,24.0,21
1996060538,24.5,25
1996060538,25.0,25
1996060538,25.5,20
1996060538,26.0,32
1996060538,26.5,24
1996060538,27.0,12
1996060538,27.5,6
1996060538,28.0,2
1996060802,21.0,3
1996060802,21.5,3
1996060802,22.0,7
1996060802,22.5,7
1996060802,23.0,10
1996060802,23.5,20
1996060802,24.0,17
1996060802,24.5,24
1996060802,25.0,25
1996060802,25.5,27
1996060802,26.0,33
1996060802,26.5,22
1996060802,27.0,10
1996060802,27.5,7
1996060802,28.0,2
1996060802,28.5,0
1996060802,29.0,1
1997052117,23.0,1
1997052117,23.5,4
1997052117,24.0,13
1997052117,24.5,6
1997052117,25.0,6
1997052117,25.5,6
1997052117,26.0,2
1997052117,26.5,3
1997052117,27.0,2
1997052117,28.5,1
1997052205,23.0,2
1997052205,23.5,8
1997052205,24.0,29
1997052205,24.5,52
1997052205,25.0,51
1997052205,25.5,45
1997052205,26.0,20
1997052205,26.5,13
1997052205,27.0,10
1997052205,27.5,8
1997052205,28.0,4
1997052205,28.5,5
1997052205,29.0,1
1997052205,30.0,2
1997052417,23.0,1
1997052417,23.5,4
1997052417,24.0,5
1997052417,24.5,9
1997052417,25.0,11
1997052417,25.5,9
1997052417,27.5,1
1997052417,28.0,1
1997052841,23.0,5
1997052841,23.5,13
1997052841,24.0,34
1997052841,24.5,54
1997052841,25.0,52
1997052841,25.5,20
1997052841,26.0,16
1997052841,26.5,17
1997052841,27.0,4
1997052841,27.5,4
1997052841,28.0,5
1997052841,28.5,1
1997052917,22.0,1
1997052917,22.5,1
1997052917,23.0,8
1997052917,23.5,16
1997052917,24.0,51
1997052917,24.5,56
1997052917,25.0,52
1997052917,25.5,33
1997052917,26.0,9
1997052917,26.5,6
1997052917,27.0,1
1997052917,27.5,4
1997052917,28.0,5
1997052917,28.5,2
1997052917,29.0,1
1997053026,22.5,1
1997053026,23.0,7
1997053026,23.5,34
1997053026,24.0,67
1997053026,24.5,57
1997053026,25.0,57
1997053026,25.5,14
1997053026,26.0,9
1997053026,27.0,1
1997053026,27.5,3
1997053026,28.0,1
1997053035,23.0,4
1997053035,23.5,25
1997053035,24.0,51
1997053035,24.5,68
1997053035,25.0,43
1997053035,25.5,23
1997053035,26.0,9
1997053035,26.5,1
1997053035,27.0,2
1997053035,27.5,1
1997060438,22.5,1
1997060438,23.0,15
1997060438,23.5,48
1997060438,24.0,74
1997060438,24.5,69
1997060438,25.0,37
1997060438,25.5,15
1997060438,26.0,4
1997060438,26.5,1
1997060438,27.0,2
1997060438,27.5,1
1997060505,22.5,3
1997060505,23.0,12
1997060505,23.5,34
1997060505,24.0,55
1997060505,24.5,83
1997060505,25.0,48
1997060505,25.5,22
1997060505,26.0,5
1997060505,26.5,5
1997060505,27.0,1
1997060641,22.5,2
1997060641,23.0,18
1997060641,23.5,47
1997060641,24.0,71
1997060641,24.5,48
1997060641,25.0,54
1997060641,25.5,20
1997060641,26.0,6
1997060641,26.5,1
1997060641,28.0,1
1997061117,21.5,1
1997061117,22.5,8
1997061117,23.0,32
1997061117,23.5,49
1997061117,24.0,72
1997061117,24.5,67
1997061117,25.0,29
1997061117,25.5,8
1997061117,26.0,6
1997061117,28.0,1
1997061226,22.0,3
1997061226,22.5,4
1997061226,23.0,19
1997061226,23.5,52
1997061226,24.0,70
1997061226,24.5,60
1997061226,25.0,34
1997061226,25.5,10
1997061226,26.0,2
1997061226,26.5,4
1997061226,28.5,1
1997061226,29.0,1
1997061317,22.0,2
1997061317,22.5,4
1997061317,23.0,22
1997061317,23.5,43
1997061317,24.0,77
1997061317,24.5,44
1997061317,25.0,36
1997061317,25.5,8
1997061317,26.0,1
1997061317,26.5,2
1997061317,27.0,2
1997061317,27.5,1
1997061317,28.0,1
1997061426,22.0,2
1997061426,22.5,12
1997061426,23.0,22
1997061426,23.5,50
1997061426,24.0,82
1997061426,24.5,56
1997061426,25.0,21
1997061426,25.5,6
1997061426,26.0,2
1997061426,26.5,1
1997061426,27.5,3
1997061817,22.0,3
1997061817,22.5,13
1997061817,23.0,29
1997061817,23.5,60
1997061817,24.0,49
1997061817,24.5,37
1997061817,25.0,15
1997061817,25.5,8
1997061817,26.0,1
1997061817,26.5,2
1997061926,20.0,2
1997061926,20.5,2
1997061926,21.0,6
1997061926,21.5,5
1997061926,22.0,8
1997061926,22.5,10
1997061926,23.0,30
1997061926,23.5,52
1997061926,24.0,68
1997061926,24.5,49
1997061926,25.0,12
1997061926,25.5,4
1997061926,26.0,2
1997061926,26.5,1
1997061926,27.0,7
1997061926,27.5,3
1997061926,28.0,2
1997061926,28.5,2
1997062005,20.0,1
1997062005,21.0,3
1997062005,21.5,2
1997062005,22.0,2
1997062005,22.5,7
1997062005,23.0,27
1997062005,23.5,32
1997062005,24.0,40
1997062005,24.5,22
1997062005,25.0,11
1997062005,25.5,4
1997062005,26.0,2
1997062005,26.5,1
1997062005,28.0,1
1998050205,23.5,9
1998050205,24.0,10
1998050205,24.5,18
1998050205,25.0,9
1998050205,25.5,8
1998050205,26.0,8
1998050205,26.5,5
1998050205,27.0,2
1998050205,27.5,0
1998050205,28.0,1
1998050626,22.5,1
1998050626,23.0,8
1998050626,23.5,26
1998050626,24.0,59
1998050626,24.5,60
1998050626,25.0,48
1998050626,25.5,39
1998050626,26.0,20
1998050626,26.5,14
1998050626,27.0,3
1998050626,27.5,1
1998050805,22.0,1
1998050805,22.5,0
1998050805,23.0,6
1998050805,23.5,28
1998050805,24.0,42
1998050805,24.5,71
1998050805,25.0,63
1998050805,25.5,39
1998050805,26.0,17
1998050805,26.5,13
1998050805,27.0,13
1998050805,27.5,4
1998050838,23.0,5
1998050838,23.5,12
1998050838,24.0,38
1998050838,24.5,61
1998050838,25.0,55
1998050838,25.5,49
1998050838,26.0,31
1998050838,26.5,19
1998050838,27.0,10
1998050838,27.5,1
1998050917,23.0,6
1998050917,23.5,23
1998050917,24.0,38
1998050917,24.5,53
1998050917,25.0,44
1998050917,25.5,21
1998050917,26.0,24
1998050917,26.5,8
1998050917,27.0,8
1998050917,27.5,0
1998050917,28.0,1
1998050917,28.5,0
1998050917,29.0,0
1998050917,29.5,1
1998051417,22.5,1
1998051417,23.0,6
1998051417,23.5,25
1998051417,24.0,39
1998051417,24.5,41
1998051417,25.0,48
1998051417,25.5,31
1998051417,26.0,36
1998051417,26.5,21
1998051417,27.0,10
1998051417,27.5,1
1998051417,28.0,2
1998051417,28.5,1
1998051505,22.5,4
1998051505,23.0,10
1998051505,23.5,32
1998051505,24.0,47
1998051505,24.5,39
1998051505,25.0,64
1998051505,25.5,37
1998051505,26.0,33
1998051505,26.5,15
1998051505,27.0,8
1998051505,27.5,3
1998051526,22.5,1
1998051526,23.0,7
1998051526,23.5,21
1998051526,24.0,45
1998051526,24.5,59
1998051526,25.0,53
1998051526,25.5,35
1998051526,26.0,39
1998051526,26.5,22
1998051526,27.0,7
1998051526,27.5,3
1998051526,28.0,1
1998051605,22.5,6
1998051605,23.0,10
1998051605,23.5,46
1998051605,24.0,52
1998051605,24.5,50
1998051605,25.0,55
1998051605,25.5,35
1998051605,26.0,27
1998051605,26.5,8
1998051605,27.0,6
1998051605,27.5,1
1998051638,23.0,5
1998051638,23.5,15
1998051638,24.0,51
1998051638,24.5,73
1998051638,25.0,48
1998051638,25.5,38
1998051638,26.0,25
1998051638,26.5,15
1998051638,27.0,4
1998051638,27.5,1
1998052205,22.5,1
1998052205,23.0,10
1998052205,23.5,28
1998052205,24.0,55
1998052205,24.5,51
1998052205,25.0,60
1998052205,25.5,41
1998052205,26.0,25
1998052205,26.5,14
1998052205,27.0,4
1998052205,27.5,3
1998052326,22.5,2
1998052326,23.0,11
1998052326,23.5,24
1998052326,24.0,64
1998052326,24.5,70
1998052326,25.0,47
1998052326,25.5,39
1998052326,26.0,21
1998052326,26.5,14
1998052326,27.0,3
1998052326,27.5,1
1998052738,22.5,2
1998052738,23.0,5
1998052738,23.5,14
1998052738,24.0,22
1998052738,24.5,20
1998052738,25.0,18
1998052738,25.5,12
1998052738,26.0,7
1998052738,26.5,3
1998052738,27.0,1
1998052838,22.5,3
1998052838,23.0,12
1998052838,23.5,18
1998052838,24.0,66
1998052838,24.5,62
1998052838,25.0,38
1998052838,25.5,30
1998052838,26.0,17
1998052838,26.5,3
1998052838,27.0,1
1998052926,23.0,13
1998052926,23.5,33
1998052926,24.0,81
1998052926,24.5,69
1998052926,25.0,63
1998052926,25.5,17
1998052926,26.0,23
1998052926,26.5,8
1998052926,27.0,7
1998053017,22.5,2
1998053017,23.0,8
1998053017,23.5,21
1998053017,24.0,56
1998053017,24.5,60
1998053017,25.0,57
1998053017,25.5,30
1998053017,26.0,40
1998053017,26.5,7
1998053017,27.0,11
1998053017,27.5,1
1998053017,28.0,2
1998060305,20.5,1
1998060305,21.0,1
1998060305,21.5,4
1998060305,22.0,12
1998060305,22.5,18
1998060305,23.0,53
1998060305,23.5,63
1998060305,24.0,42
1998060305,24.5,34
1998060305,25.0,25
1998060305,25.5,11
1998060305,26.0,9
1998060305,26.5,5
1998060305,27.0,3
1998060305,27.5,3
1998060605,21.5,2
1998060605,22.0,4
1998060605,22.5,4
1998060605,23.0,3
1998060605,23.5,16
1998060605,24.0,18
1998060605,24.5,10
1998060605,25.0,5
1998060605,25.5,3
1998060605,26.5,1
1998060605,27.0,1
1998061017,20.5,1
1998061017,21.5,1
1998061017,22.0,2
1998061017,22.5,8
1998061017,23.0,5
1998061017,23.5,9
1998061017,24.0,12
1998061017,24.5,1
1998061017,25.0,1
1998061017,25.5,1
1998061017,28.0,1
1998061317,21.5,1
1998061317,22.0,3
1998061317,23.0,8
1998061317,23.5,6
1998061317,24.0,5
1998061317,24.5,4
1998061317,25.0,1
1998061317,25.5,1
1998061317,26.5,1
1998061317,28.5,1
1999050505,23.0,1
1999050505,23.5,0
1999050505,24.0,5
1999050505,24.5,15
1999050505,25.0,25
1999050505,25.5,40
1999050505,26.0,35
1999050505,26.5,40
1999050505,27.0,20
1999050505,27.5,15
1999050505,28.0,3
1999050505,28.5,1
1999050717,23.0,1
1999050717,23.5,1
1999050717,24.0,6
1999050717,24.5,20
1999050717,25.0,35
1999050717,25.5,35
1999050717,26.0,45
1999050717,26.5,30
1999050717,27.0,19
1999050717,27.5,6
1999050717,28.0,1
1999050717,28.5,1
1999050717,29.0,2
1999050737,24.0,4
1999050737,24.5,8
1999050737,25.0,17
1999050737,25.5,25
1999050737,26.0,29
1999050737,26.5,20
1999050737,27.0,18
1999050737,27.5,7
1999050737,28.0,4
1999050737,28.5,1
1999050737,29.0,0
1999050737,29.5,1
1999050805,23.5,3
1999050805,24.0,4
1999050805,24.5,12
1999050805,25.0,25
1999050805,25.5,35
1999050805,26.0,48
1999050805,26.5,35
1999050805,27.0,21
1999050805,27.5,15
1999050805,28.0,7
1999050826,23.5,3
1999050826,24.0,6
1999050826,24.5,13
1999050826,25.0,24
1999050826,25.5,49
1999050826,26.0,52
1999050826,26.5,26
1999050826,27.0,20
1999050826,27.5,12
1999050826,28.0,5
1999050826,28.5,1
1999051205,24.0,8
1999051205,24.5,32
1999051205,25.0,37
1999051205,25.5,61
1999051205,26.0,76
1999051205,26.5,39
1999051205,27.0,31
1999051205,27.5,15
1999051205,28.0,3
1999051205,28.5,1
1999051205,29.0,1
1999051235,23.5,2
1999051235,24.0,8
1999051235,24.5,16
1999051235,25.0,33
1999051235,25.5,35
1999051235,26.0,43
1999051235,26.5,30
1999051235,27.0,23
1999051235,27.5,6
1999051235,28.0,3
1999051235,28.5,1
1999051317,23.0,1
1999051317,23.5,1
1999051317,24.0,8
1999051317,24.5,24
1999051317,25.0,37
1999051317,25.5,58
1999051317,26.0,50
1999051317,26.5,53
1999051317,27.0,25
1999051317,27.5,14
1999051317,28.0,5
1999051438,23.0,1
1999051438,23.5,1
1999051438,24.0,9
1999051438,24.5,15
1999051438,25.0,24
1999051438,25.5,23
1999051438,26.0,30
1999051438,26.5,20
1999051438,27.0,12
1999051438,27.5,5
1999051438,28.0,1
1999051438,28.5,1
1999051535,23.5,2
1999051535,24.0,8
1999051535,24.5,26
1999051535,25.0,51
1999051535,25.5,63
1999051535,26.0,56
1999051535,26.5,47
1999051535,27.0,33
1999051535,27.5,10
1999051535,28.0,2
1999051535,28.5,1
1999051926,23.5,2
1999051926,24.0,16
1999051926,24.5,24
1999051926,25.0,64
1999051926,25.5,59
1999051926,26.0,68
1999051926,26.5,45
1999051926,27.0,21
1999051926,27.5,11
1999051926,28.0,5
1999052035,23.5,3
1999052035,24.0,17
1999052035,24.5,23
1999052035,25.0,55
1999052035,25.5,56
1999052035,26.0,56
1999052035,26.5,41
1999052035,27.0,13
1999052035,27.5,3
1999052035,28.0,3
1999052115,23.0,3
1999052115,23.5,8
1999052115,24.0,12
1999052115,24.5,21
1999052115,25.0,47
1999052115,25.5,47
1999052115,26.0,57
1999052115,26.5,30
1999052115,27.0,20
1999052115,27.5,14
1999052115,28.0,4
1999052115,28.5,0
1999052115,29.0,1
1999052135,23.0,1
1999052135,23.5,5
1999052135,24.0,15
1999052135,24.5,38
1999052135,25.0,57
1999052135,25.5,49
1999052135,26.0,52
1999052135,26.5,32
1999052135,27.0,12
1999052135,27.5,5
1999052217,22.5,1
1999052217,23.0,1
1999052217,23.5,7
1999052217,24.0,17
1999052217,24.5,31
1999052217,25.0,64
1999052217,25.5,59
1999052217,26.0,58
1999052217,26.5,40
1999052217,27.0,17
1999052217,27.5,7
1999052217,28.0,2
1999052238,22.5,1
1999052238,23.0,3
1999052238,23.5,6
1999052238,24.0,12
1999052238,24.5,44
1999052238,25.0,66
1999052238,25.5,48
1999052238,26.0,49
1999052238,26.5,30
1999052238,27.0,11
1999052238,27.5,8
1999052238,28.0,1
1999052238,28.5,1
1999052617,22.5,2
1999052617,23.0,1
1999052617,23.5,13
1999052617,24.0,21
1999052617,24.5,30
1999052617,25.0,52
1999052617,25.5,43
1999052617,26.0,47
1999052617,26.5,21
1999052617,27.0,12
1999052617,27.5,0
1999052617,28.0,1
1999052726,23.0,1
1999052726,23.5,14
1999052726,24.0,27
1999052726,24.5,43
1999052726,25.0,53
1999052726,25.5,57
1999052726,26.0,48
1999052726,26.5,14
1999052726,27.0,18
1999052726,27.5,3
1999052726,28.0,3
1999052726,28.5,1
1999052838,22.5,3
1999052838,23.0,15
1999052838,23.5,24
1999052838,24.0,30
1999052838,24.5,60
1999052838,25.0,76
1999052838,25.5,70
1999052838,26.0,39
1999052838,26.5,21
1999052838,27.0,9
1999052838,27.5,2
1999052838,28.0,1
1999052938,21.5,1
1999052938,22.0,0
1999052938,22.5,0
1999052938,23.0,4
1999052938,23.5,3
1999052938,24.0,7
1999052938,24.5,12
1999052938,25.0,6
1999052938,25.5,7
1999052938,26.0,4
1999052938,26.5,4
1999052938,27.0,1
1999052938,27.5,0
1999052938,28.0,1
1999060205,22.5,2
1999060205,23.0,3
1999060205,23.5,6
1999060205,24.0,8
1999060205,24.5,12
1999060205,25.0,19
1999060205,25.5,13
1999060205,26.0,5
1999060205,26.5,2
1999060205,27.0,2
1999060205,27.5,1
1999060205,28.0,0
1999060205,28.5,0
1999060205,29.0,0
1999060205,29.5,1
1999060338,22.5,3
1999060338,23.0,3
1999060338,23.5,6
1999060338,24.0,10
1999060338,24.5,18
1999060338,25.0,19
1999060338,25.5,16
1999060338,26.0,23
1999060338,26.5,8
1999060338,27.0,4
1999060338,27.5,2
1999060405,22.5,1
1999060405,23.0,9
1999060405,23.5,5
1999060405,24.0,19
1999060405,24.5,12
1999060405,25.0,22
1999060405,25.5,10
1999060405,26.0,11
1999060405,26.5,3
1999060405,27.0,2
1999060405,27.5,1
1999061038,21.0,1
1999061038,21.5,0
1999061038,22.0,0
1999061038,22.5,1
1999061038,23.0,1
1999061038,23.5,0
1999061038,24.0,0
1999061038,24.5,3
1999061038,25.0,6
1999061038,25.5,7
1999061038,26.0,2
1999061117,20.5,3
1999061117,21.0,3
1999061117,21.5,2
1999061117,22.0,4
1999061117,22.5,7
1999061117,23.0,27
1999061117,23.5,22
1999061117,24.0,30
1999061117,24.5,31
1999061117,25.0,27
1999061117,25.5,18
1999061117,26.0,7
1999061117,26.5,1
1999061238,21.0,2
1999061238,21.5,2
1999061238,22.0,3
1999061238,22.5,6
1999061238,23.0,6
1999061238,23.5,12
1999061238,24.0,13
1999061238,24.5,7
1999061238,25.0,11
1999061238,25.5,8
1999061238,26.0,1
1999061238,26.5,2
2000050317,23.0,1
2000050317,23.5,3
2000050317,24.0,1
2000050317,24.5,4
2000050317,25.0,9
2000050317,25.5,11
2000050317,26.0,18
2000050317,26.5,18
2000050317,27.0,19
2000050317,27.5,12
2000050317,28.0,13
2000050317,28.5,8
2000050317,29.0,2
2000050317,29.5,1
2000050317,30.0,1
2000050341,23.5,1
2000050341,24.0,1
2000050341,24.5,1
2000050341,25.0,5
2000050341,25.5,16
2000050341,26.0,29
2000050341,26.5,18
2000050341,27.0,12
2000050341,27.5,13
2000050341,28.0,12
2000050341,28.5,3
2000050341,29.0,1
2000050402,23.5,2
2000050402,24.0,7
2000050402,24.5,15
2000050402,25.0,20
2000050402,25.5,28
2000050402,26.0,47
2000050402,26.5,45
2000050402,27.0,38
2000050402,27.5,35
2000050402,28.0,22
2000050402,28.5,9
2000050402,29.0,3
2000050402,29.5,1
2000050402,30.0,1
2000050425,24.5,3
2000050425,25.0,5
2000050425,25.5,18
2000050425,26.0,23
2000050425,26.5,20
2000050425,27.0,26
2000050425,27.5,31
2000050425,28.0,33
2000050425,28.5,11
2000050425,29.0,4
2000050425,29.5,1
2000050425,30.0,1
2000050526,23.5,3
2000050526,24.0,3
2000050526,24.5,10
2000050526,25.0,29
2000050526,25.5,34
2000050526,26.0,48
2000050526,26.5,47
2000050526,27.0,42
2000050526,27.5,24
2000050526,28.0,20
2000050526,28.5,12
2000050526,29.0,7
2000050538,23.5,3
2000050538,24.0,3
2000050538,24.5,9
2000050538,25.0,15
2000050538,25.5,38
2000050538,26.0,43
2000050538,26.5,51
2000050538,27.0,62
2000050538,27.5,40
2000050538,28.0,24
2000050538,28.5,13
2000050538,29.0,11
2000050538,29.5,1
2000050538,30.0,1
2000050605,23.5,2
2000050605,24.5,3
2000050605,25.0,16
2000050605,25.5,10
2000050605,26.0,22
2000050605,26.5,14
2000050605,27.0,21
2000050605,27.5,16
2000050605,28.0,7
2000050605,28.5,7
2000050605,29.0,2
2000050605,29.5,0
2000051026,23.0,3
2000051026,23.5,1
2000051026,24.0,7
